id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
36,0.99376,0.9743,0.9733,46,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([10.7938, 13.2035])","tensor([10.6640, 13.2504])","tensor([10.6878, 13.4006])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_416302576_exp_id_36,416302576,50
5,0.99322,0.9711,0.9707,42,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([ 9.3272, 14.1898])","tensor([ 9.2699, 14.1672])","tensor([ 9.2825, 14.3973])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_702546693_exp_id_5,702546693,50
20,0.99448,0.9726,0.972,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([10.7434, 13.3014])","tensor([10.7840, 13.2060])","tensor([10.8888, 13.3899])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_431267089_exp_id_20,431267089,50
23,0.99658,0.9744,0.9726,42,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([24.3370, 13.4989])","tensor([24.3483, 13.4199])","tensor([24.4670, 13.5418])","tensor([0.0872, 0.1046])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_431267089_exp_id_23,431267089,50
35,0.99586,0.9746,0.9748,39,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([27.3070, 13.6382])","tensor([27.2637, 13.3858])","tensor([27.4648, 13.5538])","tensor([0.0971, 0.1157])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_980342676_exp_id_35,980342676,50
13,0.99494,0.9726,0.9702,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([10.3795, 13.6020])","tensor([10.4019, 13.5305])","tensor([10.4476, 13.7119])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_712492346_exp_id_13,712492346,50
37,0.99458,0.9728,0.9677,42,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([10.6503, 13.9019])","tensor([10.7020, 13.7203])","tensor([10.6919, 13.8557])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_416302576_exp_id_37,416302576,50
1,0.99462,0.9717,0.9697,44,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([11.1761, 13.4687])","tensor([11.2637, 13.2985])","tensor([11.2705, 13.5473])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_1,100364571,50
22,0.99438,0.9756,0.9738,48,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([24.5029, 16.1794])","tensor([24.5911, 15.8725])","tensor([24.8110, 16.0243])","tensor([0.1329, 0.1588])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_431267089_exp_id_22,431267089,50
26,0.99332,0.9771,0.972,41,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([27.5842, 15.9878])","tensor([27.4202, 15.9442])","tensor([27.7578, 16.1266])","tensor([0.1405, 0.1658])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_613427981_exp_id_26,613427981,50
24,0.99406,0.9754,0.9725,41,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([11.5947, 13.2211])","tensor([11.6541, 13.0258])","tensor([11.7375, 13.2234])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_613427981_exp_id_24,613427981,50
33,0.99502,0.9725,0.9712,43,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([11.8560, 13.8203])","tensor([11.9678, 13.6630])","tensor([11.9967, 13.7764])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_980342676_exp_id_33,980342676,50
19,0.9952,0.9741,0.9739,38,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([28.0967, 13.5444])","tensor([28.0750, 13.3032])","tensor([28.2715, 13.3585])","tensor([0.1012, 0.1196])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_642731685_exp_id_19,642731685,50
