id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
305,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96662,0.9527,0.9524,38,"tensor([nan, nan])","tensor([0.2180, 0.0000, 0.0271])","tensor([0.0057, 0.0000, 0.0007])","tensor([0.0058, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_305
306,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96828,0.9546,0.953,49,"tensor([nan, nan])","tensor([0.2282, 0.0000, 0.0279])","tensor([0.0059, 0.0000, 0.0007])","tensor([0.0061, 0.0000, 0.0008])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_306
307,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96458,0.954,0.9509,37,"tensor([nan, nan])","tensor([0.2291, 0.0000, 0.0206])","tensor([0.0059, 0.0000, 0.0006])","tensor([0.0060, 0.0000, 0.0006])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_307
308,"{'out_layer': (0.5, 256000.0, 512000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96126,0.9516,0.9476,32,"tensor([nan, nan])","tensor([0.2225, 0.0000, 0.0206])","tensor([0.0058, 0.0000, 0.0006])","tensor([0.0059, 0.0000, 0.0006])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_308
309,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96692,0.9522,0.9515,49,"tensor([nan, nan])","tensor([0.2807, 0.0000, 0.0162])","tensor([0.0072, 0.0000, 0.0004])","tensor([0.0073, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_309
310,"{'out_layer': (0.5, 512000.0, 1024000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96718,0.9545,0.9502,49,"tensor([nan, nan])","tensor([0.2906, 0.0000, 0.0163])","tensor([0.0075, 0.0000, 0.0005])","tensor([0.0076, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_310
311,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96174,0.9512,0.9474,47,"tensor([nan, nan])","tensor([0.3392, 0.0000, 0.0132])","tensor([0.0086, 0.0000, 0.0004])","tensor([0.0088, 0.0000, 0.0004])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_311
312,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96792,0.9538,0.9517,43,"tensor([nan, nan])","tensor([0.2349, 0.0000, 0.0346])","tensor([0.0061, 0.0000, 0.0010])","tensor([0.0062, 0.0000, 0.0010])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_312
313,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96662,0.9527,0.9524,38,"tensor([nan, nan])","tensor([0.2180, 0.0000, 0.0271])","tensor([0.0057, 0.0000, 0.0007])","tensor([0.0058, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_313
314,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96828,0.9546,0.953,49,"tensor([nan, nan])","tensor([0.2282, 0.0000, 0.0279])","tensor([0.0059, 0.0000, 0.0007])","tensor([0.0061, 0.0000, 0.0008])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_314
