id,train_acc,val_acc,test_acc,best_epoch,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,n_filters,kernel_size,reduce_dim,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
118,0.91892,0.9268,0.9289,34,"('random', (-1, 2))",32,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.00390625,0.0625,none,2048,False,"tensor([10.2409, 12.0274])","tensor([10.2384, 11.8324])","tensor([10.4136, 11.8777])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_118,100364571,50
125,0.46528,0.4725,0.471,1,"('random', (-1, 2))",128,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.00390625,0.00390625,none,2048,False,"tensor([13.4761, 46.4151])","tensor([13.9678, 43.9237])","tensor([14.2323, 44.5983])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_125,100364571,50
135,0.8111,0.8407,0.8234,49,"('random', (-1, 2))",128,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.000244140625,0.0625,none,512,False,"tensor([ 5.4929, 30.3155])","tensor([ 5.4757, 29.0210])","tensor([ 5.5516, 29.3713])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_135,100364571,50
73,0.29752,0.2952,0.3046,40,"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.000244140625,1.0,none,0,False,"tensor([20.7059, 73.9299])","tensor([20.7462, 73.7209])","tensor([20.8736, 73.6938])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_73,100364571,50
144,0.87976,0.9021,0.8965,49,"('random', (-1, 2))",32,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,3.0517578125e-05,1.0,none,0,False,"tensor([ 1.2019, 12.8902])","tensor([ 1.1914, 12.6545])","tensor([ 1.2161, 12.7914])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_144,100364571,50
104,0.90678,0.9203,0.9167,23,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,3.0517578125e-05,0.00390625,none,512,False,"tensor([17.8620, 12.9544])","tensor([17.9170, 12.8235])","tensor([18.3013, 12.7687])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_104,100364571,50
97,0.30202,0.2976,0.3068,45,"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,3.0517578125e-05,0.0625,none,0,False,"tensor([25.4673, 46.3666])","tensor([25.4264, 45.4295])","tensor([25.5742, 45.6311])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_97,100364571,50
37,0.09864,0.0991,0.098,0,"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,3.0517578125e-05,1.0,none,0,False,"tensor([23.6190, 91.4418])","tensor([23.6347, 91.2904])","tensor([23.7647, 91.3592])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_37,100364571,50
122,0.87182,0.8894,0.8834,16,"('random', (-1, 2))",32,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.00390625,0.00390625,none,512,False,"tensor([19.8203, 13.0352])","tensor([19.7612, 12.9726])","tensor([20.0708, 12.8300])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_122,100364571,50
102,0.90678,0.9203,0.9167,23,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,3.0517578125e-05,0.00390625,none,0,False,"tensor([17.8620, 12.9544])","tensor([17.9170, 12.8235])","tensor([18.3013, 12.7687])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_102,100364571,50
90,0.96838,0.9722,0.9701,26,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,3.0517578125e-05,1.0,none,0,False,"tensor([ 2.7147, 10.9972])","tensor([ 2.7078, 10.5863])","tensor([ 2.7363, 10.6306])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_90,100364571,50
50,0.9307,0.9415,0.936,46,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,3.0517578125e-05,0.00390625,none,512,False,"tensor([ 9.1518, 14.1584])","tensor([ 9.1298, 13.8719])","tensor([ 9.1643, 13.8385])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_50,100364571,50
60,0.96682,0.972,0.9681,42,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.00390625,0.0625,none,0,False,"tensor([ 9.4016, 11.1093])","tensor([ 9.1443, 11.2505])","tensor([ 9.2743, 11.3516])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_60,100364571,50
18,0.98702,0.9815,0.9795,48,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.000244140625,1.0,none,0,False,"tensor([ 3.3071, 10.4840])","tensor([ 3.3281, 10.4140])","tensor([ 3.3343, 10.4262])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_18,100364571,50
42,0.98584,0.9826,0.9807,47,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,3.0517578125e-05,0.0625,none,0,False,"tensor([ 9.8187, 10.7234])","tensor([ 9.7884, 10.6512])","tensor([ 9.8658, 10.6797])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_42,100364571,50
26,0.98394,0.9818,0.9803,48,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.000244140625,0.0625,none,512,False,"tensor([10.1012, 10.7687])","tensor([10.0258, 10.7322])","tensor([10.1108, 10.7236])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_26,100364571,50
82,0.97198,0.9757,0.9705,40,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.000244140625,0.0625,none,2048,False,"tensor([ 8.7806, 11.0913])","tensor([ 8.6386, 11.0033])","tensor([ 8.7596, 11.0729])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_82,100364571,50
36,0.89514,0.8937,0.8916,12,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,3.0517578125e-05,1.0,none,0,False,"tensor([3.5625, 9.5776])","tensor([3.5669, 9.6081])","tensor([3.5671, 9.6622])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_36,100364571,50
128,0.88766,0.9141,0.9072,22,"('random', (-1, 2))",32,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.000244140625,1.0,none,512,False,"tensor([ 2.1009, 12.2341])","tensor([ 2.0896, 12.1594])","tensor([ 2.1270, 12.1995])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_128,100364571,50
19,0.09864,0.0991,0.098,0,"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.000244140625,1.0,none,0,False,"tensor([24.8614, 91.4628])","tensor([24.9306, 91.1723])","tensor([25.0498, 91.2352])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_19,100364571,50
3,0.30254,0.2986,0.3084,27,"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.00390625,1.0,none,512,False,"tensor([23.7532, 74.5132])","tensor([23.5673, 74.4368])","tensor([23.7825, 74.4873])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_3,100364571,50
79,0.58514,0.6031,0.6037,45,"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.000244140625,0.0625,none,0,False,"tensor([27.6071, 40.2972])","tensor([27.5405, 38.4737])","tensor([27.7120, 38.7582])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_79,100364571,50
20,0.98148,0.9796,0.975,36,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.000244140625,1.0,none,512,False,"tensor([ 2.1127, 10.6096])","tensor([ 2.1264, 10.4076])","tensor([ 2.1383, 10.4646])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_20,100364571,50
67,0.48944,0.5098,0.4945,15,"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.00390625,0.00390625,none,0,False,"tensor([30.9003, 45.3779])","tensor([30.8874, 44.0869])","tensor([30.9650, 43.9907])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_67,100364571,50
