id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
90,0.96998,0.9668,37,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",9.5367431640625e-07,0.0625,none,0,True,"tensor([46.4591,  5.0132])","tensor([46.3393,  5.0439])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_90,100364571,50
43,0.99038,0.9776,45,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",9.5367431640625e-07,0.0625,none,0,True,"tensor([23.4454,  4.9992])","tensor([23.3682,  4.9896])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_43,100364571,50
5,0.93268,0.9509,33,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.5,none,2048,False,"tensor([18.9660,  4.9772])","tensor([20.7547,  5.6606])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_5,100364571,50
26,0.98994,0.9767,43,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.814697265625e-06,0.0625,none,0,True,"tensor([30.4781,  5.0130])","tensor([30.3957,  5.0357])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_26,100364571,50
58,0.57696,0.7177,1,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.0517578125e-05,0.0625,none,0,True,"tensor([22.0850,  4.7955])","tensor([22.0089,  4.6678])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_58,100364571,50
31,0.98202,0.974,17,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.814697265625e-06,0.0625,none,2048,True,"tensor([20.5302,  4.9919])","tensor([20.8855,  5.0002])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_31,100364571,50
83,0.7609,0.9357,43,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",9.5367431640625e-07,0.5,none,0,True,"tensor([27.9856,  4.3697])","tensor([28.5944,  5.0270])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_83,100364571,50
40,0.9871,0.9748,40,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",9.5367431640625e-07,0.0625,none,0,False,"tensor([35.0140,  5.0139])","tensor([34.8119,  5.0479])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_40,100364571,50
77,0.95472,0.9622,49,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.814697265625e-06,0.0625,none,2048,False,"tensor([32.9382,  4.9958])","tensor([32.6170,  4.8917])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_77,100364571,50
13,0.94518,0.9597,40,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.0625,none,2048,False,"tensor([25.5673,  4.9923])","tensor([25.5405,  4.9771])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_13,100364571,50
28,0.99032,0.9762,34,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.814697265625e-06,0.0625,none,2048,False,"tensor([27.9095,  5.0118])","tensor([28.0622,  5.0250])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_28,100364571,50
24,0.9879,0.9757,38,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.814697265625e-06,0.0625,none,0,False,"tensor([27.8066,  5.0121])","tensor([27.7037,  5.1021])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_24,100364571,50
8,0.81846,0.9086,14,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.0625,none,0,False,"tensor([16.5738,  5.0225])","tensor([16.4411,  4.9212])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_8,100364571,50
15,0.94578,0.96,40,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.0625,none,2048,True,"tensor([26.0120,  4.9898])","tensor([26.0420,  4.9060])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_15,100364571,50
73,0.83542,0.9232,43,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.814697265625e-06,0.0625,none,0,False,"tensor([25.7656,  4.9068])","tensor([26.0128,  4.7405])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_73,100364571,50
4,0.96774,0.969,35,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.5,none,2048,False,"tensor([19.7335,  4.9965])","tensor([20.1679,  4.9549])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_4,100364571,50
7,0.93328,0.9518,21,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.5,none,2048,True,"tensor([19.2460,  4.9822])","tensor([19.5413,  5.1730])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_7,100364571,50
78,0.9732,0.9685,49,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.814697265625e-06,0.0625,none,2048,True,"tensor([43.6530,  5.0135])","tensor([43.5152,  5.0188])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_78,100364571,50
72,0.97244,0.9677,45,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.814697265625e-06,0.0625,none,0,False,"tensor([41.7002,  5.0110])","tensor([41.4290,  5.0237])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_72,100364571,50
45,0.99216,0.9777,42,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",9.5367431640625e-07,0.0625,none,2048,False,"tensor([23.2200,  4.9982])","tensor([23.2094,  4.9977])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_45,100364571,50
82,0.96904,0.9671,49,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",9.5367431640625e-07,0.5,none,0,True,"tensor([33.9464,  5.0033])","tensor([33.7573,  4.9080])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_82,100364571,50
6,0.96942,0.9693,43,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.5,none,2048,True,"tensor([20.1089,  4.9973])","tensor([20.3872,  4.9923])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_6,100364571,50
93,0.97236,0.968,45,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",9.5367431640625e-07,0.0625,none,2048,False,"tensor([36.2526,  5.0032])","tensor([35.8781,  4.9703])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_93,100364571,50
29,0.98588,0.9745,43,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.814697265625e-06,0.0625,none,2048,False,"tensor([20.7947,  4.9917])","tensor([20.7514,  4.9528])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_29,100364571,50
35,0.90496,0.9658,49,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",9.5367431640625e-07,0.5,none,0,True,"tensor([15.8704,  4.7259])","tensor([16.0024,  4.9333])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_35,100364571,50
95,0.9719,0.9683,41,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",9.5367431640625e-07,0.0625,none,2048,True,"tensor([36.9910,  5.0028])","tensor([36.6916,  4.9848])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_95,100364571,50
41,0.98456,0.9736,41,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",9.5367431640625e-07,0.0625,none,0,False,"tensor([19.8800,  4.9971])","tensor([19.5234,  4.9838])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_41,100364571,50
12,0.9725,0.9698,35,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.0625,none,2048,False,"tensor([25.3848,  5.0050])","tensor([24.9194,  4.9601])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_12,100364571,50
75,0.91382,0.9526,49,[100],"('random', (-1, 2))",512.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.814697265625e-06,0.0625,none,0,True,"tensor([28.5920,  4.9615])","tensor([28.8297,  4.9189])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_75,100364571,50
32,0.98562,0.9767,39,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",9.5367431640625e-07,0.5,none,0,False,"tensor([24.2620,  5.0065])","tensor([24.4438,  4.9983])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_32,100364571,50
10,0.92206,0.9498,47,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.0625,none,0,True,"tensor([19.5440,  5.0176])","tensor([20.0487,  5.0144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_10,100364571,50
0,0.24656,0.3486,35,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[128000.0, 256000.0]","[512000.0, 1024000.0]",3.0517578125e-05,0.5,none,0,False,"tensor([8.5520, 4.0957])","tensor([8.5337, 4.2398])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_0,100364571,50
64,0.95774,0.961,45,[100],"('random', (-1, 2))",128.0,16,16,16,32,0.5,"[256000.0, 512000.0]","[1024000.0, 2048000.0]",3.814697265625e-06,0.5,none,0,False,"tensor([30.0447,  4.9949])","tensor([29.9393,  4.9333])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_id_64,100364571,50
