id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
100,0.10552,0.2139,0.2035,44,[100],"('normal', None)",128,4,4,4,16,0.5,"[2.0, 2.0]","[2.0, 2.0]",0.00390625,0.25,none,1,False,"tensor([18.4843,  0.0650])","tensor([18.1593,  0.9914])","tensor([18.1712,  0.9308])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_100,100364571,50
101,0.09872,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[2.0, 2.0]","[2.0, 2.0]",0.00390625,0.25,none,2,False,"tensor([38.7488,  0.0000])","tensor([37.5011,  0.0000])","tensor([37.5130,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_101,100364571,50
5,0.1013,0.1584,0.1531,41,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00390625,0.25,none,2,False,"tensor([30.6705,  0.0609])","tensor([29.0751,  0.5429])","tensor([29.0382,  0.4988])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_5,100364571,50
95,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,0.0078125,none,2,False,"tensor([78.3661,  0.0000])","tensor([78.3527,  0.0000])","tensor([78.3401,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_95,100364571,50
28,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",6.103515625e-05,0.25,none,1,False,"tensor([68.4300,  0.0000])","tensor([68.4810,  0.0000])","tensor([68.4464,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_28,100364571,50
77,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",6.103515625e-05,0.25,none,2,False,"tensor([67.2040,  0.0000])","tensor([67.1377,  0.0000])","tensor([67.1121,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_77,100364571,50
94,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,0.0078125,none,1,False,"tensor([84.6150,  0.0000])","tensor([84.6080,  0.0000])","tensor([84.6003,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_94,100364571,50
99,0.09872,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[2.0, 2.0]","[2.0, 2.0]",0.00390625,0.25,none,0,False,"tensor([38.,  0.])","tensor([38.0000,  0.0000])","tensor([38.,  0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_99,100364571,50
23,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,0.0078125,none,2,False,"tensor([42.6500,  0.0000])","tensor([41.1021,  0.0000])","tensor([41.0650,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_23,100364571,50
86,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,2.0,none,2,False,"tensor([78.2863,  0.0000])","tensor([78.2712,  0.0000])","tensor([78.2540,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_86,100364571,50
