id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
13,0.95136,0.9505,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.6, 1.2]","[0.3, 0.6]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([21.2178, 18.2971])","tensor([21.1180, 18.2511])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_13,100364571,50
55,0.97366,0.9648,44,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[1.0, 1.0]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([28.8243, 18.1299])","tensor([28.8509, 18.0693])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_55,100364571,50
29,0.95836,0.9536,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[0.3, 0.6]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([18.3231, 15.5558])","tensor([18.2004, 15.3838])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_29,100364571,50
31,0.97394,0.9617,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[0.3, 0.6]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([20.3614, 15.6191])","tensor([20.2017, 15.6276])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_31,100364571,50
25,0.96554,0.9608,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[1.0, 2.0]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([22.8091, 15.0676])","tensor([22.7435, 14.9893])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_25,100364571,50
62,0.96394,0.958,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([31.4520, 22.2807])","tensor([31.4830, 22.4566])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_62,100364571,50
48,0.95302,0.9513,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[0.6, 1.2]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([33.3348, 16.9036])","tensor([33.3331, 16.8933])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_48,100364571,50
60,0.94384,0.9468,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([32.1468, 22.5081])","tensor([32.1790, 22.5453])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_60,100364571,50
7,0.97742,0.9668,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.6, 1.2]","[1.0, 1.0]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([28.0583, 17.8327])","tensor([27.9784, 17.7569])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_7,100364571,50
36,0.95294,0.9554,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 1.0]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([25.1427, 17.2778])","tensor([25.0377, 17.1926])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_36,100364571,50
39,0.97266,0.9664,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 1.0]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([26.0183, 17.5883])","tensor([25.9255, 17.6370])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_39,100364571,50
47,0.96564,0.9589,47,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[0.3, 0.6]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([20.8448, 16.1965])","tensor([20.7913, 15.9191])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_47,100364571,50
56,0.95714,0.9555,45,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[1.0, 2.0]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([34.4356, 12.9012])","tensor([34.4049, 12.8906])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_56,100364571,50
3,0.9727,0.9636,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.6, 1.2]","[0.6, 1.2]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([26.1566, 18.5731])","tensor([26.1410, 18.6998])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_3,100364571,50
14,0.96714,0.9588,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.6, 1.2]","[0.3, 0.6]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([29.7665, 18.9525])","tensor([29.6162, 19.0516])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_14,100364571,50
54,0.97172,0.9637,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[1.0, 1.0]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([34.5573, 18.1684])","tensor([34.6679, 18.2903])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_54,100364571,50
15,0.9664,0.9601,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.6, 1.2]","[0.3, 0.6]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([23.1740, 18.7686])","tensor([23.1567, 18.8424])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_15,100364571,50
9,0.96296,0.9587,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.6, 1.2]","[1.0, 2.0]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([27.4492, 15.7131])","tensor([27.3132, 15.6343])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_9,100364571,50
33,0.95684,0.9576,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[0.6, 1.2]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([19.4391, 17.1178])","tensor([19.3417, 17.0800])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_33,100364571,50
19,0.97486,0.9624,43,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[0.6, 1.2]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([22.9888, 18.0577])","tensor([22.8754, 18.0858])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_19,100364571,50
59,0.97572,0.9666,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[1.0, 2.0]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([30.4607, 15.5936])","tensor([30.5676, 15.7500])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_59,100364571,50
32,0.95184,0.9522,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[0.6, 1.2]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([23.5265, 14.2829])","tensor([23.4281, 14.3334])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_32,100364571,50
17,0.96318,0.958,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[0.6, 1.2]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([20.7796, 18.2514])","tensor([20.7190, 18.1797])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_17,100364571,50
20,0.95872,0.9584,43,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[1.0, 1.0]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([24.3451, 17.2523])","tensor([24.2887, 17.0893])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_20,100364571,50
61,0.94698,0.949,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([25.8717, 19.7560])","tensor([25.8546, 19.7672])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_61,100364571,50
30,0.96902,0.9587,47,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 1.0]","[0.3, 0.6]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([23.0204, 18.0643])","tensor([22.9094, 17.9675])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_30,100364571,50
35,0.96894,0.9629,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[0.6, 1.2]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([23.8499, 17.9239])","tensor([23.7842, 18.0292])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_35,100364571,50
52,0.9573,0.9557,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[1.0, 1.0]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([34.2065, 16.5063])","tensor([34.2295, 16.6678])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_52,100364571,50
53,0.95924,0.9579,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[0.3, 0.6]","[1.0, 1.0]",0.001,0,0.003,none,0,1.0,1.0,0,"tensor([30.0867, 16.6373])","tensor([30.0485, 16.6255])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_53,100364571,50
