id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
163,"{'out_layer': (0.25, 48000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 96000.0, 1.0, -18)]}",100364571,50,0.83028,0.8817,0.8709,47,"tensor([nan, nan])","tensor([44.8589,  0.0000,  1.4293])","tensor([2.2860, 0.0000, 0.1069])","tensor([2.3686, 0.0000, 0.1049])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_163
164,"{'out_layer': (0.25, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 128000.0, 1.0, -18)]}",100364571,50,0.8286,0.882,0.8726,45,"tensor([nan, nan])","tensor([40.5193,  0.0000,  1.3691])","tensor([2.0567, 0.0000, 0.1033])","tensor([2.1403, 0.0000, 0.0994])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_164
165,"{'out_layer': (0.5, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.88718,0.9122,0.9047,43,"tensor([nan, nan])","tensor([32.8252,  0.0000,  0.9297])","tensor([1.8080, 0.0000, 0.0563])","tensor([1.8666, 0.0000, 0.0537])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_165
166,"{'out_layer': (0.5, 48000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 96000.0, 1.0, -18)]}",100364571,50,0.87792,0.9105,0.9022,49,"tensor([nan, nan])","tensor([32.7995,  0.0000,  0.8655])","tensor([1.7646, 0.0000, 0.0437])","tensor([1.8229, 0.0000, 0.0459])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_166
167,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 128000.0, 128000.0, 1.0, -18)]}",100364571,50,0.86574,0.8916,0.8892,44,"tensor([nan, nan])","tensor([31.9001,  0.0000,  0.8339])","tensor([1.6990, 0.0000, 0.0509])","tensor([1.7476, 0.0000, 0.0524])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_167
168,"{'out_layer': (0.25, 64000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.85954,0.8951,0.8866,47,"tensor([nan, nan])","tensor([53.1466,  0.0000,  1.5032])","tensor([2.6868, 0.0000, 0.1010])","tensor([2.7447, 0.0000, 0.0971])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_168
169,"{'out_layer': (0.25, 96000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 96000.0, 1.0, -18)]}",100364571,50,0.84162,0.8825,0.8777,45,"tensor([nan, nan])","tensor([47.6173,  0.0000,  1.3719])","tensor([2.4009, 0.0000, 0.1050])","tensor([2.4658, 0.0000, 0.1015])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_169
170,"{'out_layer': (0.25, 128000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 128000.0, 1.0, -18)]}",100364571,50,0.8243,0.8798,0.8789,35,"tensor([nan, nan])","tensor([42.6129,  0.0000,  1.3041])","tensor([2.1457, 0.0000, 0.0980])","tensor([2.2009, 0.0000, 0.0998])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_170
171,"{'out_layer': (0.5, 64000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.88636,0.9216,0.9159,39,"tensor([nan, nan])","tensor([39.3242,  0.0000,  0.8694])","tensor([2.0830, 0.0000, 0.0375])","tensor([2.1356, 0.0000, 0.0399])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_171
172,"{'out_layer': (0.5, 96000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 96000.0, 1.0, -18)]}",100364571,50,0.86938,0.907,0.8998,38,"tensor([nan, nan])","tensor([38.5693,  0.0000,  0.8248])","tensor([2.0249, 0.0000, 0.0500])","tensor([2.0761, 0.0000, 0.0531])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_172
173,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 128000.0, 128000.0, 1.0, -18)]}",100364571,50,0.86628,0.8969,0.8883,43,"tensor([nan, nan])","tensor([38.2925,  0.0000,  0.7910])","tensor([1.9899, 0.0000, 0.0599])","tensor([2.0270, 0.0000, 0.0660])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_173
174,"{'out_layer': (0.25, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.85882,0.8928,0.8829,46,"tensor([nan, nan])","tensor([53.1121,  0.0000,  1.4909])","tensor([2.6822, 0.0000, 0.0970])","tensor([2.7461, 0.0000, 0.0920])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_174
175,"{'out_layer': (0.25, 96000.0, 192000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 96000.0, 1.0, -18)]}",100364571,50,0.82856,0.8891,0.8825,32,"tensor([nan, nan])","tensor([44.4092,  0.0000,  1.3576])","tensor([2.2435, 0.0000, 0.1039])","tensor([2.2993, 0.0000, 0.0973])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_175
176,"{'out_layer': (0.25, 128000.0, 256000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 128000.0, 1.0, -18)]}",100364571,50,0.83984,0.8853,0.8778,44,"tensor([nan, nan])","tensor([44.1598,  0.0000,  1.3010])","tensor([2.2215, 0.0000, 0.0944])","tensor([2.2790, 0.0000, 0.0914])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_176
177,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.89536,0.9189,0.9142,49,"tensor([nan, nan])","tensor([40.6356,  0.0000,  0.8743])","tensor([2.1506, 0.0000, 0.0385])","tensor([2.2064, 0.0000, 0.0374])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_177
178,"{'out_layer': (0.5, 96000.0, 192000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 96000.0, 1.0, -18)]}",100364571,50,0.87374,0.9059,0.8951,43,"tensor([nan, nan])","tensor([39.0796,  0.0000,  0.8241])","tensor([2.0518, 0.0000, 0.0535])","tensor([2.1015, 0.0000, 0.0507])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_178
179,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 128000.0, 128000.0, 1.0, -18)]}",100364571,50,0.8574,0.8951,0.8818,35,"tensor([nan, nan])","tensor([37.3652,  0.0000,  0.7815])","tensor([1.9346, 0.0000, 0.0736])","tensor([1.9716, 0.0000, 0.0713])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_179
180,"{'out_layer': (0.25, 16000.0, 16000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.82072,0.8758,0.8563,35,"tensor([nan, nan])","tensor([35.4798,  0.0000,  1.6180])","tensor([1.7907, 0.0000, 0.1169])","tensor([1.8621, 0.0000, 0.1111])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_180
