id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
31,0.97526,0.964,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[1.0, 2.0]",0.03,0,0.03,none,0.0001,1.0,1.0,0,"tensor([30.8627, 19.9897])","tensor([30.8510, 19.6916])","tensor([0.3135, 0.3891])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_31,100364571,50
39,0.97816,0.9663,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.03,0,0.03,none,0.0001,1.0,1.0,0,"tensor([37.0995, 21.2245])","tensor([37.1283, 21.2707])","tensor([0.2656, 0.3245])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_39,100364571,50
45,0.96946,0.9614,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[10.0, 10.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([64.2245, 30.2025])","tensor([64.0336, 29.8847])","tensor([0.4876, 0.6005])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_45,100364571,50
42,0.97036,0.9628,38,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[10.0, 10.0]",0.003,0,0.03,none,0.0,1.0,1.0,0,"tensor([45.0644, 26.0919])","tensor([45.0022, 25.6217])","tensor([0.3891, 0.4736])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_42,100364571,50
64,0.95152,0.9489,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.003,0,0.003,none,0.0,1.0,1.0,0,"tensor([57.0006, 32.9201])","tensor([56.9000, 32.4004])","tensor([0.6992, 0.8870])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_64,100364571,50
55,0.98036,0.9675,45,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[1.0, 2.0]",0.03,0,0.03,none,0.0001,1.0,1.0,0,"tensor([32.0447, 19.2158])","tensor([32.0128, 19.1889])","tensor([0.2605, 0.3249])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_55,100364571,50
38,0.97816,0.9663,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([37.0995, 21.2245])","tensor([37.1283, 21.2707])","tensor([0.2656, 0.3245])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_38,100364571,50
65,0.95152,0.9489,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([57.0006, 32.9201])","tensor([56.9000, 32.4004])","tensor([0.6992, 0.8870])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_65,100364571,50
34,0.97568,0.9632,47,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.003,0,0.03,none,0.0,1.0,1.0,0,"tensor([38.6764, 20.3073])","tensor([38.6130, 19.4637])","tensor([0.2952, 0.3475])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_34,100364571,50
26,0.96576,0.9598,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[1.0, 2.0]",0.003,0,0.03,none,0.0,1.0,1.0,0,"tensor([30.7411, 21.7520])","tensor([30.8066, 21.6560])","tensor([0.3838, 0.4598])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_26,100364571,50
