id,train_acc,val_acc,test_acc,best_epoch,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,n_filters,kernel_size,reduce_dim,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
9,0.98684,0.9769,0.974,39,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[1.0, 2.0]",32,5,True,0.001,0.003,none,0,False,"tensor([ 6.5274, 10.3212])","tensor([ 6.5149, 10.3712])","tensor([ 6.5865, 10.3720])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_9,100364571,50
18,0.9936,0.9788,0.9781,38,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 0.5]","[0.5, 1.0]",32,5,True,0.003,0.001,none,0,False,"tensor([ 2.6210, 11.1515])","tensor([ 2.6063, 11.0100])","tensor([ 2.6476, 11.0649])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_18,100364571,50
48,0.98554,0.9687,0.9668,48,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[0.5, 1.0]",32,5,True,0.001,0.001,none,0,False,"tensor([ 0.3254, 12.1158])","tensor([ 0.3220, 12.4899])","tensor([ 0.3324, 12.5338])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_48,100364571,50
2,0.99106,0.9785,0.9769,41,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[0.5, 1.0]",32,5,True,0.003,0.001,none,0,False,"tensor([ 4.0065, 10.6672])","tensor([ 4.0138, 10.7379])","tensor([ 4.0294, 10.8186])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_2,100364571,50
25,0.99214,0.9785,0.9776,35,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 0.5]","[1.0, 2.0]",32,5,True,0.001,0.003,none,0,False,"tensor([ 2.7169, 11.0400])","tensor([ 2.6986, 10.5350])","tensor([ 2.7458, 10.6021])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_25,100364571,50
50,0.9883,0.9721,0.9716,45,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[0.5, 1.0]",32,5,True,0.003,0.001,none,0,False,"tensor([ 0.3967, 11.9491])","tensor([ 0.3949, 12.0664])","tensor([ 0.4060, 12.1243])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_50,100364571,50
39,0.99154,0.9791,0.9768,25,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 1.0]","[1.5, 1.5]",32,5,True,0.003,0.003,none,0,False,"tensor([ 1.9599, 10.6996])","tensor([ 1.9483, 10.4991])","tensor([ 1.9786, 10.5493])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_39,100364571,50
49,0.9869,0.9708,0.9662,45,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[0.5, 1.0]",32,5,True,0.001,0.003,none,0,False,"tensor([ 0.3418, 11.6909])","tensor([ 0.3404, 12.0325])","tensor([ 0.3498, 12.0416])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_49,100364571,50
4,0.99022,0.9785,0.9771,39,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[1.5, 1.5]",32,5,True,0.001,0.001,none,0,False,"tensor([ 5.5361, 10.5135])","tensor([ 5.5199, 10.5643])","tensor([ 5.5750, 10.6140])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_4,100364571,50
43,0.99358,0.979,0.9763,36,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 1.0]","[1.0, 2.0]",32,5,True,0.003,0.003,none,0,False,"tensor([ 1.7536, 11.0791])","tensor([ 1.7385, 11.2272])","tensor([ 1.7664, 11.2854])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_43,100364571,50
62,0.98768,0.975,0.9713,37,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[2.0, 4.0]",32,5,True,0.003,0.001,none,0,False,"tensor([ 0.5439, 11.8675])","tensor([ 0.5397, 12.1213])","tensor([ 0.5570, 12.2122])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_62,100364571,50
12,0.9977,0.9798,0.9779,46,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[2.0, 4.0]",32,5,True,0.001,0.001,none,0,False,"tensor([ 3.0028, 11.3072])","tensor([ 3.0048, 11.3903])","tensor([ 3.0065, 11.4371])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_12,100364571,50
5,0.99278,0.9781,0.9759,48,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[1.5, 1.5]",32,5,True,0.001,0.003,none,0,False,"tensor([ 5.3245, 10.7308])","tensor([ 5.3013, 10.2744])","tensor([ 5.3640, 10.3141])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_5,100364571,50
11,0.98672,0.9769,0.9775,37,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[1.0, 2.0]",32,5,True,0.003,0.003,none,0,False,"tensor([ 7.2428, 10.1917])","tensor([ 7.2362, 10.3196])","tensor([ 7.2664, 10.3478])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_11,100364571,50
35,0.98754,0.9778,0.9741,45,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 1.0]","[0.5, 1.0]",32,5,True,0.003,0.003,none,0,False,"tensor([ 3.6017, 10.4237])","tensor([ 3.5723, 10.5457])","tensor([ 3.6412, 10.5328])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_35,100364571,50
8,0.99092,0.9775,0.9766,41,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[1.0, 2.0]",32,5,True,0.001,0.001,none,0,False,"tensor([ 5.5956, 10.5613])","tensor([ 5.5769, 10.9666])","tensor([ 5.6342, 11.0192])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_8,100364571,50
17,0.99282,0.9787,0.9774,37,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 0.5]","[0.5, 1.0]",32,5,True,0.001,0.003,none,0,False,"tensor([ 2.5077, 10.9097])","tensor([ 2.4945, 10.9900])","tensor([ 2.5345, 11.0062])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_17,100364571,50
59,0.99194,0.9743,0.97,43,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[1.0, 2.0]",32,5,True,0.003,0.003,none,0,False,"tensor([ 0.4646, 11.4992])","tensor([ 0.4598, 11.4221])","tensor([ 0.4736, 11.4144])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_59,100364571,50
34,0.99514,0.978,0.9772,46,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 1.0]","[0.5, 1.0]",32,5,True,0.003,0.001,none,0,False,"tensor([ 1.9524, 11.0978])","tensor([ 1.9362, 11.3102])","tensor([ 1.9674, 11.4155])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_34,100364571,50
57,0.98778,0.9717,0.9688,45,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[1.0, 2.0]",32,5,True,0.001,0.003,none,0,False,"tensor([ 0.3689, 11.8521])","tensor([ 0.3675, 11.9554])","tensor([ 0.3776, 11.9707])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_57,100364571,50
24,0.99584,0.9787,0.9772,39,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 0.5]","[1.0, 2.0]",32,5,True,0.001,0.001,none,0,False,"tensor([ 2.1200, 11.2541])","tensor([ 2.1176, 11.2337])","tensor([ 2.1385, 11.2916])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_24,100364571,50
22,0.9982,0.9794,0.977,39,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 0.5]","[1.5, 1.5]",32,5,True,0.003,0.001,none,0,False,"tensor([ 1.1229, 11.2120])","tensor([ 1.1330, 11.2334])","tensor([ 1.1242, 11.2700])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_22,100364571,50
47,0.99236,0.9782,0.9759,23,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.5, 1.0]","[2.0, 4.0]",32,5,True,0.003,0.003,none,0,False,"tensor([ 1.5836, 11.1322])","tensor([ 1.5744, 11.4253])","tensor([ 1.5919, 11.4539])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_47,100364571,50
0,0.99424,0.9773,0.9758,47,"('random', (-1, 2))",1,16,16,8,16,0.5,"[0.3, 0.6]","[0.5, 1.0]",32,5,True,0.001,0.001,none,0,False,"tensor([ 2.9454, 10.8997])","tensor([ 2.9529, 10.4813])","tensor([ 2.9507, 10.5260])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_0,100364571,50
60,0.98602,0.972,0.9698,44,"('random', (-1, 2))",1,16,16,8,16,0.5,"[1.0, 1.0]","[2.0, 4.0]",32,5,True,0.001,0.001,none,0,False,"tensor([ 0.4433, 12.0131])","tensor([ 0.4373, 12.2825])","tensor([ 0.4539, 12.3969])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_float_transposed_loss_direct_100364571_exp_id_60,100364571,50
