id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
19,0.7579,0.8272,41,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,2,True,"tensor([82.3620,  5.3796])","tensor([81.8638,  5.0218])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_19,100364571,50
1,0.09874,0.109,26,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,True,"tensor([29.6618,  3.1710])","tensor([7.0133, 0.0160])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_1,100364571,50
63,0.70596,0.8137,1,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,16,True,"tensor([48.9013,  5.3774])","tensor([47.2687,  2.4604])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_63,100364571,50
47,0.67076,0.8494,47,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,16,True,"tensor([21.7108,  5.3781])","tensor([24.7399,  7.1641])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_47,100364571,50
59,0.78804,0.8414,6,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,2,True,"tensor([76.8149,  5.2906])","tensor([76.9473,  4.6032])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_59,100364571,50
12,0.90702,0.9321,7,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,8,False,"tensor([20.7075,  5.0632])","tensor([20.7374,  5.0035])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_12,100364571,50
5,0.76102,0.8403,9,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,8,True,"tensor([26.0647,  5.7692])","tensor([28.2892,  6.7243])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_5,100364571,50
21,0.79784,0.8598,11,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,8,True,"tensor([52.2835,  5.1577])","tensor([54.4073,  6.9954])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_21,100364571,50
55,0.60688,0.8196,29,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,16,True,"tensor([48.1309,  5.9703])","tensor([52.3386,  7.8451])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_55,100364571,50
23,0.703,0.8582,39,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,16,True,"tensor([47.6696,  5.3416])","tensor([52.3515,  9.8291])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_23,100364571,50
7,0.68504,0.7587,20,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,16,True,"tensor([22.8806,  5.3822])","tensor([24.7130,  4.9306])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_7,100364571,50
60,0.87556,0.9086,16,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,8,False,"tensor([48.0669,  5.0375])","tensor([47.5684,  5.3723])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_60,100364571,50
39,0.689,0.8571,1,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,16,True,"tensor([21.4997,  5.3175])","tensor([24.0902,  7.2090])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_39,100364571,50
49,0.09898,0.109,34,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,0,True,"tensor([16.5518,  0.3280])","tensor([46.8822,  6.9494])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_49,100364571,50
40,0.09924,0.0991,0,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,False,"tensor([7., 0.])","tensor([7., 0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_40,100364571,50
43,0.75834,0.8343,25,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,True,"tensor([20.5537,  5.9920])","tensor([21.5597,  6.6487])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_43,100364571,50
17,0.09888,0.0991,0,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,0,True,"tensor([21.9994,  0.0000])","tensor([21.9991,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_17,100364571,50
28,0.87342,0.9121,33,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,8,False,"tensor([48.3181,  5.0471])","tensor([47.4183,  4.9294])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_28,100364571,50
