id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
38,0.98546,0.9766,0.9757,47,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([28.2483,  5.0128])","tensor([28.4319,  4.9559])","tensor([28.2176,  4.9716])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_38,642731685,50
58,0.9913,0.9788,0.9756,38,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([23.0449,  5.0064])","tensor([22.9656,  4.9771])","tensor([22.8681,  4.9960])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_58,301420567,50
19,0.96062,0.9602,0.9555,18,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([41.8148,  4.8236])","tensor([42.2463,  4.9940])","tensor([42.2988,  4.9863])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_19,210342476,50
37,0.96352,0.962,0.9571,42,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([47.7025,  4.8187])","tensor([47.7104,  4.8464])","tensor([47.8978,  4.8670])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_37,642731685,50
5,0.96416,0.9597,0.9559,45,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([47.6638,  4.8157])","tensor([48.0015,  4.9531])","tensor([48.0259,  4.9734])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_5,100364571,50
7,0.96086,0.9602,0.9559,31,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([48.5492,  4.8221])","tensor([48.7159,  4.8211])","tensor([48.6369,  4.8098])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_7,100364571,50
72,0.99296,0.9771,0.9749,44,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([21.5219,  5.0038])","tensor([21.2011,  4.9626])","tensor([21.2339,  4.9657])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_72,416302576,50
69,0.96426,0.959,0.9544,48,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([47.9878,  4.8124])","tensor([48.2548,  4.9151])","tensor([48.2760,  4.8925])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_69,980342676,50
34,0.99086,0.9777,0.976,37,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([22.7968,  5.0058])","tensor([22.6810,  4.9786])","tensor([22.5699,  4.9772])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_34,642731685,50
15,0.95626,0.9599,0.9526,26,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([49.4583,  4.8220])","tensor([49.6290,  4.6419])","tensor([49.5355,  4.6351])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_15,702546693,50
