id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
104,0.627513487003433,0.5145759717314488,44,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.5,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.4244,  6.4064])","tensor([39.6671,  6.7163])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_104,100364571,50
100,0.6375674350171653,0.5008833922261484,44,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.125,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.9909,  6.3813])","tensor([40.1993,  6.8967])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_100,100364571,50
76,0.6826875919568416,0.6263250883392226,45,[256],"('normal', None)",128,16,16,12,24,1.0,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.125,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.6599,  6.5903])","tensor([44.9627,  6.9646])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_76,100364571,50
60,0.2938940657184895,0.2924028268551237,33,[256],"('normal', None)",128,16,16,12,20,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",6.103515625e-05,0.125,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.5699,  5.4264])","tensor([17.4949,  6.6581])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_60,100364571,50
108,0.6259195684158901,0.4986749116607774,44,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.125,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.1817,  6.3722])","tensor([40.3503,  6.7621])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_108,100364571,50
126,0.43477194703285926,0.44125441696113077,48,[256],"('normal', None)",128,16,16,12,24,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",6.103515625e-05,0.125,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.6638,  5.9824])","tensor([31.2235,  6.1471])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_126,100364571,50
38,0.286660127513487,0.3025618374558304,21,[256],"('normal', None)",128,16,16,12,20,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.125,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.5217,  5.5281])","tensor([25.4657,  5.4622])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_38,100364571,50
71,0.39271701814615007,0.4717314487632509,33,[256],"('normal', None)",128,16,16,12,24,1.0,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.125,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.8705,  4.9999])","tensor([21.0802,  5.6215])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_71,100364571,50
15,0.3694212849435998,0.4169611307420495,46,[256],"('normal', None)",128,16,16,12,20,1.0,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.125,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.5577,  5.3016])","tensor([15.0153,  7.6890])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_15,100364571,50
29,0.4405345757724375,0.42402826855123676,49,[256],"('normal', None)",128,16,16,12,20,1.0,"[32000.0, 64000.0]","[25600.0, 25600.0]",6.103515625e-05,0.125,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.4651,  5.7609])","tensor([18.1273,  5.9947])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_29,100364571,50
