id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
17,0.4336684649337911,0.409452296819788,22,[256],"('random', (-1, 2))",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.6497, 5.2829])","tensor([6.9352, 4.9075])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_17,100364571,50
4,0.43563021088769005,0.40724381625441697,43,[256],"('normal', None)",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([6.6687, 5.3550])","tensor([7.7271, 4.7596])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_4,100364571,50
43,0.5080922020598333,0.5212014134275619,28,[256],"('random', (-1, 2))",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.7758,  5.4032])","tensor([32.9317,  5.7823])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_43,100364571,50
13,0.4427415399705738,0.43065371024734983,41,[256],"('random', (-1, 2))",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.0511, 5.1996])","tensor([6.0470, 5.1266])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_13,100364571,50
24,0.6270230505149583,0.5874558303886925,49,[256],"('normal', None)",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.5376,  5.8073])","tensor([37.1341,  5.5611])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_24,100364571,50
47,0.40926924963217265,0.44832155477031804,30,[256],"('random', (-1, 2))",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.8109,  4.7156])","tensor([12.7098,  5.2287])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_47,100364571,50
5,0.42435017165277095,0.4196113074204947,22,[256],"('random', (-1, 2))",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([7.3019, 5.3413])","tensor([8.4957, 5.1372])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_5,100364571,50
18,0.42042667974497305,0.4169611307420495,42,[256],"('normal', None)",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([9.4628, 5.5422])","tensor([10.5419,  5.5770])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_18,100364571,50
33,0.39369789112309955,0.4469964664310954,35,[256],"('random', (-1, 2))",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.7237,  4.4233])","tensor([15.0615,  5.8181])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_33,100364571,50
38,0.5914664051005395,0.5759717314487632,31,[256],"('normal', None)",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.4007,  5.8761])","tensor([34.8206,  6.0763])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_38,100364571,50
15,0.44543894065718487,0.4191696113074205,46,[256],"('random', (-1, 2))",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([4.4670, 5.1634])","tensor([5.5696, 4.7304])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_15,100364571,50
