id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
16,0.4743746934771947,0.43109540636042404,34,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8913,  6.1164])","tensor([43.9991,  6.4711])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_16,642731685,50
14,0.4965669445806768,0.42712014134275617,42,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.2326,  6.0489])","tensor([43.8283,  6.2759])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_14,712492346,50
15,0.4814860225600785,0.44876325088339225,48,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.6505,  6.1851])","tensor([45.7523,  6.6274])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_15,712492346,50
31,0.495708680725846,0.43286219081272087,47,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.8368,  6.0491])","tensor([46.4631,  6.1523])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_31,301420567,50
30,0.4889651790093183,0.45273851590106007,48,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([45.0329,  6.1063])","tensor([46.9982,  6.6229])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_30,301420567,50
36,0.47854340362923004,0.43507067137809186,33,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.2166,  6.2066])","tensor([43.3175,  6.5938])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_36,416302576,50
17,0.48835213339872485,0.424469964664311,43,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.2309,  6.1871])","tensor([44.5932,  6.2406])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_17,642731685,50
4,0.49632172633643945,0.4452296819787986,42,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.7297,  6.0620])","tensor([42.6678,  6.4146])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_4,702546693,50
3,0.4946051986267778,0.4456713780918728,49,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.7274,  6.1955])","tensor([45.8052,  6.8016])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_3,100364571,50
21,0.45855811672388425,0.4456713780918728,28,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.2988,  6.1068])","tensor([43.9127,  6.3512])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_21,431267089,50
11,0.4789112309955861,0.45185512367491165,43,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.0830,  6.0278])","tensor([44.2302,  6.4304])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_11,210342476,50
5,0.4819764590485532,0.43286219081272087,31,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.1687,  6.0650])","tensor([40.8274,  6.4255])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_5,702546693,50
34,0.4836929867582148,0.43242049469964666,47,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.0649,  6.0796])","tensor([45.1483,  6.2900])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_34,980342676,50
24,0.4834477685139774,0.44257950530035334,44,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.4392,  6.0597])","tensor([44.4109,  6.6356])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_24,613427981,50
1,0.4887199607650809,0.45185512367491165,43,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.6238,  6.0638])","tensor([45.2480,  6.4656])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_1,100364571,50
7,0.4838155958803335,0.4386042402826855,48,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.3865,  6.0568])","tensor([46.5625,  6.0377])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_7,702546693,50
32,0.47756253065228055,0.43374558303886923,39,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.5540,  6.1152])","tensor([43.6936,  6.4283])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_32,980342676,50
39,0.4870034330554193,0.43595406360424027,43,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.0492,  6.1685])","tensor([44.4037,  7.2248])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_39,416302576,50
22,0.45880333496812165,0.446113074204947,28,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8500,  6.1219])","tensor([44.3927,  6.5451])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_22,431267089,50
33,0.4958312898479647,0.43197879858657245,47,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.7786,  6.0179])","tensor([45.8492,  6.4582])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_33,980342676,50
25,0.48271211378126533,0.44037102473498235,44,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.9175,  6.0729])","tensor([46.6273,  6.4390])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_25,613427981,50
37,0.4803825404610103,0.41872791519434627,35,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.4138,  6.1237])","tensor([44.4858,  6.6185])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_37,416302576,50
29,0.495708680725846,0.44787985865724383,37,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.7417,  6.1157])","tensor([45.4370,  6.9874])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_29,301420567,50
26,0.48430603236880826,0.4465547703180212,38,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.8836,  6.1078])","tensor([46.3875,  7.0341])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_26,613427981,50
9,0.4820990681706719,0.43507067137809186,38,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.3051,  6.1459])","tensor([45.0156,  6.9966])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_9,210342476,50
23,0.4776851397743992,0.4452296819787986,35,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.5391,  6.1125])","tensor([44.6640,  6.3302])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_23,431267089,50
19,0.48099558607160375,0.4209363957597173,43,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,4,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.4720,  6.1098])","tensor([46.0149,  6.2062])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_19,642731685,50
13,0.48921039725355564,0.4293286219081272,48,[256],"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",6.103515625e-05,1,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.2296,  6.0685])","tensor([45.8777,  6.7559])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_13,712492346,50
