id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
21,0.5408288376655224,0.5145759717314488,45,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.8591,  7.9429])","tensor([16.6309,  7.7295])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_210342476_exp_id_21,210342476,50
63,0.7126042177538009,0.5459363957597173,43,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.1330, 15.8983])","tensor([15.8891, 16.2251])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_301420567_exp_id_63,301420567,50
28,0.6955615497793036,0.5441696113074205,40,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.1317, 17.5649])","tensor([15.1592, 17.9512])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_712492346_exp_id_28,712492346,50
31,0.711378126532614,0.5220848056537103,47,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.0967, 15.8901])","tensor([15.1155, 15.4865])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_712492346_exp_id_31,712492346,50
53,0.6886954389406572,0.5609540636042403,40,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.8289, 16.1150])","tensor([17.1916, 15.6418])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_613427981_exp_id_53,613427981,50
5,0.6953163315350662,0.5825971731448764,41,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.5077, 15.3395])","tensor([15.6593, 15.3159])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_5,100364571,50
3,0.6911476213830309,0.5684628975265018,39,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.9411, 16.7836])","tensor([15.8434, 17.0335])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_3,100364571,50
33,0.331902893575282,0.3480565371024735,25,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.1111,  5.3003])","tensor([22.3364,  5.3836])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_642731685_exp_id_33,642731685,50
11,0.295242766061795,0.3197879858657244,28,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.1655,  4.1722])","tensor([25.4854,  3.9301])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_702546693_exp_id_11,702546693,50
45,0.6948258950465914,0.5318021201413428,39,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.7663, 15.3171])","tensor([12.5164, 16.1408])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_431267089_exp_id_45,431267089,50
