id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
22,0.45181461500735653,0.5189929328621908,41,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.2948,  5.6267])","tensor([27.9533,  6.1590])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_22,100364571,50
34,0.47216772927905837,0.5675795053003534,43,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.5,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.4433,  5.6709])","tensor([40.7046,  6.3918])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_34,100364571,50
25,0.6201569396763119,0.644434628975265,31,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.5,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.1864,  5.4740])","tensor([25.3159,  6.2892])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_25,100364571,50
19,0.4536537518391368,0.5503533568904594,26,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.5,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.3318,  5.4806])","tensor([26.2080,  5.9312])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_19,100364571,50
31,0.46738597351642963,0.5251766784452296,36,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.0625,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.9682,  5.5589])","tensor([25.0074,  5.5130])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_31,100364571,50
5,0.6195438940657185,0.6409010600706714,47,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.0132,  5.7056])","tensor([25.6231,  6.2740])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_5,100364571,50
54,0.5239087788131437,0.5605123674911661,41,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.1720,  5.9323])","tensor([36.4857,  6.1561])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_54,100364571,50
14,0.48173124080431584,0.5441696113074205,44,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.1256,  5.7076])","tensor([32.0954,  5.3453])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_14,100364571,50
17,0.6505640019617459,0.6576855123674912,35,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.0664,  5.5084])","tensor([26.9027,  6.2134])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_17,100364571,50
41,0.6940902403138793,0.6908127208480566,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.5,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.4399,  5.8595])","tensor([35.9450,  6.1298])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_41,100364571,50
21,0.5741785188818048,0.5914310954063604,36,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.0625,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.6003,  5.4651])","tensor([22.8492,  6.1983])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_21,100364571,50
4,0.6497057381069151,0.6298586572438163,47,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.2847,  5.7741])","tensor([32.2678,  6.1906])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_4,100364571,50
30,0.45205983325159393,0.5552120141342756,31,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5274,  5.5535])","tensor([31.0802,  6.1854])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_30,100364571,50
36,0.7217999019127023,0.7111307420494699,48,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8926,  5.8941])","tensor([42.0195,  6.0328])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_36,100364571,50
52,0.709048553212359,0.6890459363957597,48,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.0625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.5271,  5.8192])","tensor([41.0290,  5.9447])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_52,100364571,50
57,0.6927415399705739,0.7000883392226148,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.5,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.7910,  5.7221])","tensor([37.5167,  6.2680])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_57,100364571,50
59,0.42876410004904364,0.49779151943462896,27,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.5,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.3967,  5.7478])","tensor([31.5612,  5.1742])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_59,100364571,50
45,0.679377145659637,0.6771201413427562,31,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.0625,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.7091,  5.8560])","tensor([35.2907,  6.1980])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_45,100364571,50
39,0.5519862677783227,0.5817137809187279,46,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.6291,  5.9469])","tensor([29.1823,  6.5002])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_39,100364571,50
55,0.5481853849926435,0.5954063604240283,43,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.0625,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.9289,  5.9367])","tensor([26.4020,  5.7433])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_55,100364571,50
62,0.47229033840117707,0.5609540636042403,41,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.2532,  5.8049])","tensor([38.7490,  5.4380])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_62,100364571,50
8,0.6951937224129475,0.6819787985865724,46,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.5,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.8140,  5.7019])","tensor([32.7068,  5.9937])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_8,100364571,50
48,0.7208190289357528,0.7486749116607774,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.6458,  5.8597])","tensor([40.6560,  6.2059])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_48,100364571,50
61,0.6810936733692987,0.6780035335689046,42,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.0625,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.8470,  5.7207])","tensor([31.5068,  5.9474])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_61,100364571,50
58,0.4361206473761648,0.5340106007067138,46,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.5,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.4549,  5.6185])","tensor([40.8970,  6.2107])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_58,100364571,50
15,0.4965669445806768,0.5609540636042403,36,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.0625,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.9511,  5.6566])","tensor([27.8212,  6.8145])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_15,100364571,50
49,0.6882050024521824,0.7067137809187279,27,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.5871,  5.6252])","tensor([36.8929,  6.2404])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_49,100364571,50
40,0.6929867582148111,0.7058303886925795,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.5,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.8077,  5.9075])","tensor([41.1488,  6.4900])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_40,100364571,50
44,0.7018146150073565,0.6797703180212014,46,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.0625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.2602,  5.9191])","tensor([41.4678,  6.0495])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_44,100364571,50
11,0.4736390387444826,0.558303886925795,39,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.5,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.7299,  5.4483])","tensor([26.0974,  5.2273])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_11,100364571,50
38,0.5408288376655224,0.5777385159010601,43,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.4871,  5.9988])","tensor([37.3004,  6.7025])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_38,100364571,50
10,0.4948504168710152,0.5446113074204947,27,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.5,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.4363,  5.4480])","tensor([32.0088,  4.4829])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_10,100364571,50
46,0.480505149583129,0.536660777385159,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.0625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.2979,  5.9585])","tensor([41.2874,  5.7619])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_46,100364571,50
37,0.67631191760667,0.6545936395759717,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,128,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.0996,  5.8414])","tensor([33.8881,  6.1144])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_37,100364571,50
7,0.47964688572829817,0.5384275618374559,47,[256],"('random', [-1, 2])",128,16,16,12,20,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0,0.0625,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.6584,  5.5488])","tensor([25.8138,  5.6470])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_7,100364571,50
63,0.5057626287395782,0.5746466431095406,36,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.0625,none,2048,1.0,1.0,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.2776,  5.7613])","tensor([31.7948,  6.1732])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_63,100364571,50
42,0.4239823442864149,0.5534452296819788,36,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",32768.0,0,0.5,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.5749,  5.6142])","tensor([41.7120,  5.2697])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_42,100364571,50
60,0.7232712113781266,0.7208480565371025,47,[256],"('random', [-1, 2])",128,16,16,12,24,0.5,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",32768.0,0,0.0625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.1142,  5.7805])","tensor([41.4675,  6.0932])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_12_100364571_exp_id_60,100364571,50
