id,train_acc,val_acc,best_epoch,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
13,0.2773418342324669,0.26413427561837455,46,0.5,"[250.0, 500.0]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([31.0479,  0.3568])","tensor([29.5483,  0.3631])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_13,100364571,50
3,0.18464933791074056,0.17977031802120141,30,0.5,"[5, 10]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([41.3833,  0.2555])","tensor([40.0556,  0.3083])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_3,100364571,50
16,0.26373222167729277,0.26104240282685515,34,0.5,"[250.0, 500.0]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([13.3288,  0.2953])","tensor([12.6891,  0.3785])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_16,100364571,50
4,0.2466895537027955,0.24867491166077738,37,0.5,"[5, 10]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([29.0203,  0.3207])","tensor([27.7278,  0.2851])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_4,100364571,50
54,0.12849435998038253,0.19876325088339222,3,0.5,"[5, 10]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([13.4852,  0.2134])","tensor([13.5857,  0.2310])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_54,100364571,50
2,0.18244237371260422,0.2045053003533569,17,0.5,"[5, 10]","[1000.0, 2000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([19.1257,  0.2636])","tensor([17.9078,  0.3259])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_2,100364571,50
56,0.15129965669445808,0.18021201413427562,33,0.5,"[5, 10]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([18.1402,  0.2466])","tensor([16.5841,  0.2213])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_56,100364571,50
55,0.12824914173614516,0.16519434628975266,19,0.5,"[5, 10]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([30.2264,  0.2031])","tensor([30.2146,  0.2510])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_55,100364571,50
23,0.2833496812162825,0.2628091872791519,40,0.5,"[1000.0, 2000.0]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([22.4061,  0.3545])","tensor([21.7214,  0.3256])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_23,100364571,50
93,0.3202550269740069,0.3034452296819788,47,0.5,"[16000.0, 32000.0]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([11.2672,  0.2859])","tensor([11.4133,  0.2464])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_93,100364571,50
