id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
2,0.4505885237861697,0.43595406360424027,43,[256],"('normal', None)",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.2600,  5.7431])","tensor([23.9597,  5.5576])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_2,100364571,50
8,0.4482589504659147,0.4902826855123675,36,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([11.2001,  4.9054])","tensor([10.9815,  5.1146])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_210342476_exp_id_8,210342476,50
4,0.46897989210397256,0.5013250883392226,48,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([11.4770,  4.8199])","tensor([12.2814,  5.3476])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_702546693_exp_id_4,702546693,50
30,0.4684894556154978,0.43507067137809186,48,[256],"('normal', None)",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.4101,  5.7665])","tensor([26.0330,  5.3955])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_301420567_exp_id_30,301420567,50
37,0.4489946051986268,0.4876325088339223,37,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.6668,  4.8146])","tensor([10.1441,  4.6330])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_416302576_exp_id_37,416302576,50
6,0.46714075527219223,0.4368374558303887,41,[256],"('normal', None)",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.3875,  5.7229])","tensor([23.9241,  5.6299])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_702546693_exp_id_6,702546693,50
12,0.4417606669936243,0.5,25,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.5602,  4.9867])","tensor([10.9047,  4.7744])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_712492346_exp_id_12,712492346,50
23,0.47400686611083864,0.43418727915194344,46,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.7435,  5.7437])","tensor([24.1792,  5.6384])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_431267089_exp_id_23,431267089,50
3,0.4515693967631192,0.4302120141342756,43,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.2965,  5.7345])","tensor([24.0688,  5.3943])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_3,100364571,50
25,0.441515448749387,0.49646643109540634,27,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.3474,  4.9932])","tensor([10.5400,  5.1931])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_613427981_exp_id_25,613427981,50
28,0.46284943599803824,0.4991166077738516,36,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.9790,  5.0013])","tensor([10.9313,  4.7805])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_301420567_exp_id_28,301420567,50
33,0.4881069151544875,0.49646643109540634,46,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.5527,  5.0009])","tensor([10.6738,  5.4943])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_980342676_exp_id_33,980342676,50
26,0.45537027954879844,0.4386042402826855,40,[256],"('normal', None)",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.9940,  5.7286])","tensor([23.4959,  5.9472])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_613427981_exp_id_26,613427981,50
5,0.47425208435507604,0.4871908127208481,42,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([11.1516,  5.1233])","tensor([11.4533,  5.6232])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_702546693_exp_id_5,702546693,50
24,0.45426679744973025,0.5075088339222615,27,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.2584,  4.9232])","tensor([10.3800,  5.0713])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_613427981_exp_id_24,613427981,50
7,0.45451201569396765,0.43595406360424027,41,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.4601,  5.7177])","tensor([24.0065,  5.5186])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_702546693_exp_id_7,702546693,50
1,0.4640755272192251,0.5110424028268551,40,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.5151,  4.9876])","tensor([10.8254,  4.7940])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_1,100364571,50
20,0.4580676802354095,0.49381625441696114,35,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.1008,  4.8731])","tensor([10.4748,  5.4762])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_431267089_exp_id_20,431267089,50
13,0.398602256007847,0.48100706713780916,10,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([7.8672, 5.1100])","tensor([7.6097, 4.4497])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_712492346_exp_id_13,712492346,50
35,0.45953898970083373,0.4558303886925795,45,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.8764,  5.7447])","tensor([25.5523,  5.9179])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_980342676_exp_id_35,980342676,50
10,0.4401667484060814,0.4196113074204947,36,[256],"('normal', None)",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.8738,  5.7890])","tensor([27.5470,  5.5260])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_210342476_exp_id_10,210342476,50
14,0.43305541932319763,0.42314487632508835,31,[256],"('normal', None)",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.1450,  5.6745])","tensor([21.8628,  5.6882])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_712492346_exp_id_14,712492346,50
17,0.46971554683668465,0.47703180212014135,48,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.7038,  4.8863])","tensor([11.0164,  5.2217])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_642731685_exp_id_17,642731685,50
32,0.4562285434036292,0.4920494699646643,26,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([9.6009, 5.1431])","tensor([9.9165, 5.3910])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_980342676_exp_id_32,980342676,50
31,0.47069641981363414,0.43109540636042404,47,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.8324,  5.7469])","tensor([25.4455,  5.4026])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_301420567_exp_id_31,301420567,50
27,0.4437224129475233,0.44257950530035334,38,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.3584,  5.7243])","tensor([22.8241,  5.6350])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_613427981_exp_id_27,613427981,50
11,0.4768268759195684,0.41431095406360424,49,[256],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7971,  5.7856])","tensor([27.6078,  5.9652])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_210342476_exp_id_11,210342476,50
36,0.43979892103972534,0.4876325088339223,28,[256],"('normal', None)",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([9.9361, 5.0977])","tensor([9.6812, 5.9691])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_416302576_exp_id_36,416302576,50
9,0.48062775870524765,0.4986749116607774,46,[256],"('random', (-1, 2))",128,16,16,4,16,1.0,"[31.0, 62.0]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([11.6267,  4.9469])","tensor([11.8745,  4.8401])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_210342476_exp_id_9,210342476,50
