id,train_acc,val_acc,best_epoch,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
30,0.11280039234919079,0.12588339222614842,32,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.3280, 0.3061])","tensor([0.4440, 0.5116])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_30,100364571,50
53,0.2465669445806768,0.26413427561837455,39,0.5,"[5, 10]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([35.3996,  0.3222])","tensor([33.3482,  0.4535])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_53,100364571,50
16,0.21383030897498773,0.2742932862190813,39,0.5,"[250.0, 500.0]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([11.7224,  0.5209])","tensor([11.4732,  0.5228])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_16,100364571,50
63,0.2556400196174595,0.2703180212014134,34,0.5,"[250.0, 500.0]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([18.7120,  0.3379])","tensor([17.7862,  0.3862])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_63,100364571,50
74,0.2525747915644924,0.28180212014134276,48,0.5,"[1000.0, 2000.0]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([11.3214,  0.3513])","tensor([10.6311,  0.4606])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_74,100364571,50
39,0.13683178028445317,0.1687279151943463,43,0.5,"[2000.0, 4000.0]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([51.6394,  0.5121])","tensor([51.9664,  0.3061])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_39,100364571,50
49,0.18195193722412947,0.21643109540636044,48,0.5,"[16000.0, 32000.0]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([54.4155,  0.5015])","tensor([54.3304,  0.9255])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_49,100364571,50
20,0.23859735164296222,0.2941696113074205,38,0.5,"[1000.0, 2000.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([2.3883, 0.6078])","tensor([2.2079, 0.6211])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_20,100364571,50
28,0.19764590485532124,0.27252650176678445,45,0.5,"[1000.0, 2000.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.9798,  0.5013])","tensor([22.6983,  0.8803])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_28,100364571,50
65,0.24509563511525256,0.2619257950530035,32,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([19.9681,  0.3162])","tensor([18.6667,  0.3663])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_65,100364571,50
46,0.31449239823442865,0.31846289752650175,47,0.5,"[16000.0, 32000.0]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([7.2894, 0.5072])","tensor([7.0373, 0.7520])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_46,100364571,50
60,0.3071358509073075,0.2835689045936396,48,0.5,"[250.0, 500.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([8.7218, 0.3516])","tensor([7.7647, 0.3265])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_60,100364571,50
61,0.23491907797940167,0.2667844522968198,18,0.5,"[250.0, 500.0]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([11.6959,  0.3255])","tensor([11.2165,  0.5185])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_61,100364571,50
9,0.11145169200588524,0.16519434628975266,34,0.5,"[5, 10]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([57.5986,  0.4945])","tensor([57.1391,  0.3254])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_9,100364571,50
54,0.2601765571358509,0.2782685512367491,42,0.5,"[5, 10]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([20.5352,  0.3289])","tensor([19.3207,  0.3324])","tensor([nan, nan])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_54,100364571,50
