id,train_acc,val_acc,best_epoch,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
56,0.8532368808239333,0.7058303886925795,47,0.5,0.5,"[0.5, 1.0]","[0.7, 0.7]",0.001,0.003,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.9159, 20.6289])","tensor([39.1795, 20.6596])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_56,100364571,50
117,0.8388916135360471,0.7075971731448764,48,0.5,0.5,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.9196, 20.3425])","tensor([38.3806, 20.6964])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_117,100364571,50
21,0.7644678764100049,0.6360424028268551,48,0.5,0.5,"[0.3, 0.6]","[0.7, 0.7]",0.001,0.1,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.9297, 25.2683])","tensor([45.1074, 25.8859])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_21,100364571,50
37,0.8701569396763119,0.7173144876325088,49,0.5,0.5,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.01,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.3948, 18.8468])","tensor([38.6848, 19.3968])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_37,100364571,50
68,0.7229033840117705,0.6492932862190812,48,0.5,0.5,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.0846, 29.1597])","tensor([42.5741, 29.8167])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_68,100364571,50
127,0.862309955860716,0.708922261484099,48,0.5,0.5,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.01,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.9400, 20.1248])","tensor([36.2419, 20.5382])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_127,100364571,50
109,0.8528690534575772,0.7252650176678446,47,0.5,0.5,"[1.5, 1.5]","[0.3, 0.6]",0.001,0.01,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.3334, 18.4118])","tensor([35.5957, 18.6025])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_109,100364571,50
104,0.7026728788621873,0.625,47,0.5,0.5,"[0.7, 0.7]","[1.5, 1.5]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.5531, 28.8192])","tensor([41.0067, 29.4085])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_104,100364571,50
58,0.7880088278567925,0.6329505300353356,48,0.5,0.5,"[0.5, 1.0]","[0.7, 0.7]",0.001,0.01,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.5031, 25.6305])","tensor([42.0466, 26.4320])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_58,100364571,50
139,0.7232712113781266,0.6563604240282686,48,0.5,0.5,"[1.5, 1.5]","[1.5, 1.5]",0.001,0.01,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.1342, 28.2640])","tensor([39.6888, 29.0170])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_139,100364571,50
123,0.6606179499754782,0.5786219081272085,48,0.5,0.5,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.1,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.7214, 31.0681])","tensor([40.2219, 31.7295])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_123,100364571,50
39,0.784698381559588,0.6347173144876325,47,0.5,0.5,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.1,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.3430, 23.4099])","tensor([42.6699, 23.7100])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_39,100364571,50
