id,train_acc,val_acc,best_epoch,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
63,0.7707209416380578,0.6104240282685512,47,0.15,0.5,"[0.7, 0.7]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.1280, 25.1086])","tensor([39.7105, 25.6812])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_63,100364571,50
93,0.6655223148602256,0.5724381625441696,30,0.15,0.5,"[1.5, 1.5]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.6234, 26.0536])","tensor([35.5868, 26.9365])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_93,100364571,50
16,0.7247425208435507,0.6029151943462897,36,0.15,0.0625,"[0.3, 0.6]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.6697, 27.3416])","tensor([42.9589, 27.9800])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_16,100364571,50
55,0.8008827856792545,0.674469964664311,36,0.5,0.0625,"[0.7, 0.7]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.9834, 22.6367])","tensor([41.2224, 23.0926])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_55,100364571,50
79,0.8478420794507111,0.7036219081272085,48,0.5,0.0625,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.1012, 20.7889])","tensor([38.4723, 21.4581])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_79,100364571,50
25,0.7876410004904365,0.6872791519434629,32,0.5,0.0625,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.1795, 19.9793])","tensor([41.4934, 21.0383])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_25,100364571,50
8,0.7930358018636586,0.6356007067137809,42,0.5,0.015625,"[0.3, 0.6]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.0004, 21.3883])","tensor([43.3267, 21.8240])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_8,100364571,50
46,0.6988719960765081,0.5764134275618374,34,0.15,0.0625,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.7208, 27.6380])","tensor([42.2275, 28.5707])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_46,100364571,50
77,0.8099558607160373,0.6117491166077739,49,0.15,0.015625,"[1.5, 1.5]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.1450, 22.8504])","tensor([33.8107, 23.2003])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_77,100364571,50
18,0.7639774399215301,0.6700530035335689,34,0.5,0.5,"[0.3, 0.6]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.8620, 24.9079])","tensor([43.9813, 25.2703])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_18,100364571,50
26,0.7876410004904365,0.6872791519434629,32,0.5,0.015625,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.1795, 19.9793])","tensor([41.4934, 21.0383])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_26,100364571,50
73,0.8364394310936734,0.6894876325088339,38,0.5,0.0625,"[1.5, 1.5]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.1788, 18.9294])","tensor([37.5199, 19.4545])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_73,100364571,50
68,0.7731731240804316,0.6775618374558304,36,0.5,0.015625,"[0.7, 0.7]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.7584, 23.9220])","tensor([41.9569, 24.5886])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_68,100364571,50
56,0.8008827856792545,0.674469964664311,36,0.5,0.015625,"[0.7, 0.7]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.9834, 22.6367])","tensor([41.2224, 23.0926])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_56,100364571,50
6,0.7930358018636586,0.6356007067137809,42,0.5,0.5,"[0.3, 0.6]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.0004, 21.3883])","tensor([43.3267, 21.8240])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_6,100364571,50
38,0.8005149583128984,0.6607773851590106,36,0.5,0.015625,"[0.5, 1.0]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.2169, 20.9806])","tensor([41.5721, 20.9901])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_38,100364571,50
66,0.7731731240804316,0.6775618374558304,36,0.5,0.5,"[0.7, 0.7]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.7584, 23.9220])","tensor([41.9569, 24.5886])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_66,100364571,50
58,0.7446051986267779,0.6033568904593639,42,0.15,0.0625,"[0.7, 0.7]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.3091, 25.4083])","tensor([39.7530, 26.2950])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_58,100364571,50
43,0.7817557626287396,0.6674028268551236,36,0.5,0.0625,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.3415, 23.3551])","tensor([43.6492, 23.7929])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_43,100364571,50
23,0.6830554193231977,0.556095406360424,36,0.15,0.015625,"[0.3, 0.6]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.9201, 28.2170])","tensor([44.2697, 29.0612])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_23,100364571,50
87,0.7920549288867091,0.6064487632508834,46,0.15,0.5,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.4276, 22.9935])","tensor([34.1622, 23.7596])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_87,100364571,50
34,0.743379107405591,0.5834805653710248,36,0.15,0.0625,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.9951, 26.5405])","tensor([41.3704, 26.7162])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_34,100364571,50
51,0.7773418342324669,0.6042402826855123,48,0.15,0.5,"[0.7, 0.7]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.2186, 24.5190])","tensor([39.6817, 25.1165])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_51,100364571,50
47,0.6988719960765081,0.5764134275618374,34,0.15,0.015625,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.7208, 27.6380])","tensor([42.2275, 28.5707])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_47,100364571,50
44,0.7817557626287396,0.6674028268551236,36,0.5,0.015625,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.3415, 23.3551])","tensor([43.6492, 23.7929])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_44,100364571,50
71,0.694212849435998,0.5675795053003534,36,0.15,0.015625,"[0.7, 0.7]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.8767, 27.6975])","tensor([40.4794, 28.3741])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_71,100364571,50
95,0.6655223148602256,0.5724381625441696,30,0.15,0.015625,"[1.5, 1.5]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.6234, 26.0536])","tensor([35.5868, 26.9365])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_95,100364571,50
85,0.8516429622363904,0.7036219081272085,48,0.5,0.0625,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.5783, 19.6309])","tensor([37.7093, 20.1315])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_85,100364571,50
21,0.6830554193231977,0.556095406360424,36,0.15,0.5,"[0.3, 0.6]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.9201, 28.2170])","tensor([44.2697, 29.0612])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_21,100364571,50
29,0.7503678273663561,0.5949646643109541,36,0.15,0.015625,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.8924, 25.8338])","tensor([41.3823, 26.1355])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_29,100364571,50
89,0.7920549288867091,0.6064487632508834,46,0.15,0.015625,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.4276, 22.9935])","tensor([34.1622, 23.7596])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_89,100364571,50
54,0.8008827856792545,0.674469964664311,36,0.5,0.5,"[0.7, 0.7]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.9834, 22.6367])","tensor([41.2224, 23.0926])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_54,100364571,50
61,0.8163315350662089,0.6682862190812721,47,0.5,0.0625,"[0.7, 0.7]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.3231, 19.8441])","tensor([40.5090, 20.1897])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_61,100364571,50
19,0.7639774399215301,0.6700530035335689,34,0.5,0.0625,"[0.3, 0.6]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.8620, 24.9079])","tensor([43.9813, 25.2703])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_19,100364571,50
81,0.7746444335458558,0.6060070671378092,45,0.15,0.5,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.9651, 23.6002])","tensor([34.6402, 23.8681])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_81,100364571,50
2,0.7481608631682197,0.6378091872791519,32,0.5,0.015625,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.2720, 20.2667])","tensor([42.3393, 21.1296])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_2,100364571,50
39,0.7686365865620403,0.6192579505300353,42,0.15,0.5,"[0.5, 1.0]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.8692, 25.5806])","tensor([41.2188, 26.1456])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_39,100364571,50
33,0.743379107405591,0.5834805653710248,36,0.15,0.5,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.9951, 26.5405])","tensor([41.3704, 26.7162])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_33,100364571,50
72,0.8364394310936734,0.6894876325088339,38,0.5,0.5,"[1.5, 1.5]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.1788, 18.9294])","tensor([37.5199, 19.4545])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_72,100364571,50
32,0.801863658656204,0.6704946996466431,32,0.5,0.015625,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8971, 21.8444])","tensor([42.2217, 22.3273])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_32,100364571,50
15,0.7247425208435507,0.6029151943462897,36,0.15,0.5,"[0.3, 0.6]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.6697, 27.3416])","tensor([42.9589, 27.9800])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_15,100364571,50
31,0.801863658656204,0.6704946996466431,32,0.5,0.0625,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8971, 21.8444])","tensor([42.2217, 22.3273])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_31,100364571,50
76,0.8099558607160373,0.6117491166077739,49,0.15,0.0625,"[1.5, 1.5]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.1450, 22.8504])","tensor([33.8107, 23.2003])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_76,100364571,50
12,0.780407062285434,0.6448763250883393,32,0.5,0.5,"[0.3, 0.6]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.5199, 21.2996])","tensor([42.5515, 22.3205])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_12,100364571,50
88,0.7920549288867091,0.6064487632508834,46,0.15,0.0625,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.4276, 22.9935])","tensor([34.1622, 23.7596])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_88,100364571,50
28,0.7503678273663561,0.5949646643109541,36,0.15,0.0625,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.8924, 25.8338])","tensor([41.3823, 26.1355])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_28,100364571,50
91,0.7611574301128003,0.6541519434628975,30,0.5,0.0625,"[1.5, 1.5]","[1.5, 1.5]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.3707, 23.6486])","tensor([39.7289, 23.9252])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_vdecay/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_vdecay_91,100364571,50
