id,train_acc,val_acc,best_epoch,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
1,0.1332761157430113,0.1413427561837456,4,0.5,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([66.1493,  2.6370])","tensor([62.6116,  3.2324])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_1,100364571,50
48,0.25625306522805297,0.2420494699646643,3,0.5,0.5,"[0.5, 1.0]","[0.7, 0.7]",0.001,0.001,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5087, 19.0126])","tensor([28.6401, 19.8039])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_48,100364571,50
95,0.08423246689553703,0.09452296819787986,0,0.5,0.15,"[0.7, 0.7]","[1.5, 1.5]",0.001,0.003,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.6820,  0.3183])","tensor([26.4483,  0.5167])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_95,100364571,50
73,0.11034820990681707,0.11793286219081273,2,0.5,0.5,"[0.7, 0.7]","[0.5, 1.0]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([65.1721,  2.7220])","tensor([61.5805,  3.1606])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_73,100364571,50
3,0.07025502697400686,0.04549469964664311,0,0.5,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_3,100364571,50
153,0.06240804315841099,0.07464664310954064,0,0.5,0.5,"[2.0, 4.0]","[1.5, 1.5]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.5996,  0.1512])","tensor([24.2401,  0.1798])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_153,100364571,50
45,0.16956841589014224,0.17270318021201414,1,0.5,0.15,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.2592,  9.3719])","tensor([27.2183, 11.8608])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_45,100364571,50
135,0.2021824423737126,0.19346289752650175,1,0.5,0.15,"[2.0, 4.0]","[0.3, 0.6]",0.001,0.003,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.9463, 10.8819])","tensor([32.9887,  5.2081])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_135,100364571,50
29,0.05431584109857773,0.04549469964664311,1,0.5,0.15,"[0.3, 0.6]","[1.5, 1.5]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_29,100364571,50
60,0.1613536047081903,0.17402826855123674,2,0.5,0.15,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.001,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.4451,  1.4640])","tensor([28.1329,  1.8236])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_60,100364571,50
