id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
31,"{'out_layer': (0.5, 96000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 24000.0, 48000.0, 1.0, -18)]}",100364571,50,0.62842,0.7442,0.7275,5,"tensor([nan, nan])","tensor([42.5730,  0.0000,  0.9908])","tensor([2.5191, 0.0000, 0.0609])","tensor([2.5794, 0.0000, 0.0664])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_31
32,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 64000.0, 1.0, -18)]}",100364571,50,0.67888,0.7682,0.7496,10,"tensor([nan, nan])","tensor([54.3454,  0.0000,  0.9577])","tensor([3.0590, 0.0000, 0.0618])","tensor([3.1123, 0.0000, 0.0591])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_32
33,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 16000.0, 32000.0, 1.0, -18)]}",100364571,50,0.67486,0.7791,0.7436,41,"tensor([nan, nan])","tensor([94.2478,  0.0000,  1.2162])","tensor([4.7112, 0.0000, 0.0791])","tensor([4.7337, 0.0000, 0.0759])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_33
34,"{'out_layer': (0.5, 96000.0, 192000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 24000.0, 48000.0, 1.0, -18)]}",100364571,50,0.62816,0.7436,0.7258,5,"tensor([nan, nan])","tensor([42.5650,  0.0000,  0.9899])","tensor([2.5181, 0.0000, 0.0622])","tensor([2.5789, 0.0000, 0.0650])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_34
35,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 64000.0, 1.0, -18)]}",100364571,50,0.6792,0.7627,0.7482,10,"tensor([nan, nan])","tensor([54.3520,  0.0000,  0.9562])","tensor([3.0584, 0.0000, 0.0607])","tensor([3.1122, 0.0000, 0.0583])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_35
36,"{'out_layer': (0.5, 16000.0, 16000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 32000.0, 1.0, -18)]}",100364571,50,0.68384,0.7756,0.7364,49,"tensor([nan, nan])","tensor([92.6394,  0.0000,  1.7186])","tensor([4.6890, 0.0000, 0.0926])","tensor([4.7151, 0.0000, 0.0869])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_36
37,"{'out_layer': (0.5, 24000.0, 24000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 48000.0, 1.0, -18)]}",100364571,50,0.67156,0.7326,0.705,13,"tensor([nan, nan])","tensor([56.7857,  0.0000,  1.3966])","tensor([3.4295, 0.0000, 0.0775])","tensor([3.4968, 0.0000, 0.0733])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_37
38,"{'out_layer': (0.5, 32000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.67986,0.7532,0.7396,16,"tensor([nan, nan])","tensor([52.5805,  0.0000,  1.3689])","tensor([3.1622, 0.0000, 0.0798])","tensor([3.2700, 0.0000, 0.0782])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_38
39,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 32000.0, 1.0, -18)]}",100364571,50,0.6847,0.7725,0.7339,49,"tensor([nan, nan])","tensor([92.6301,  0.0000,  1.7272])","tensor([4.6878, 0.0000, 0.0888])","tensor([4.7148, 0.0000, 0.0870])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_39
40,"{'out_layer': (0.5, 24000.0, 48000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 48000.0, 1.0, -18)]}",100364571,50,0.6049,0.7423,0.705,41,"tensor([nan, nan])","tensor([89.6053,  0.0000,  1.5761])","tensor([4.6215, 0.0000, 0.0831])","tensor([4.6420, 0.0000, 0.0760])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_40
41,"{'out_layer': (0.5, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.6754,0.7362,0.7105,17,"tensor([nan, nan])","tensor([55.4571,  0.0000,  1.3729])","tensor([3.3204, 0.0000, 0.0701])","tensor([3.4138, 0.0000, 0.0688])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_41
42,"{'out_layer': (0.5, 32000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 32000.0, 1.0, -18)]}",100364571,50,0.66586,0.7828,0.7461,42,"tensor([nan, nan])","tensor([91.9234,  0.0000,  1.4385])","tensor([4.6717, 0.0000, 0.0810])","tensor([4.6987, 0.0000, 0.0723])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_42
43,"{'out_layer': (0.5, 48000.0, 48000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 48000.0, 1.0, -18)]}",100364571,50,0.63302,0.7416,0.7041,48,"tensor([nan, nan])","tensor([90.6557,  0.0000,  1.3424])","tensor([4.6481, 0.0000, 0.0746])","tensor([4.6681, 0.0000, 0.0679])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_43
44,"{'out_layer': (0.5, 64000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.66202,0.734,0.7083,17,"tensor([nan, nan])","tensor([56.9666,  0.0000,  1.2327])","tensor([3.3829, 0.0000, 0.0653])","tensor([3.4736, 0.0000, 0.0651])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_44
45,"{'out_layer': (0.5, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 32000.0, 1.0, -18)]}",100364571,50,0.65766,0.7636,0.7232,41,"tensor([nan, nan])","tensor([91.8084,  0.0000,  1.4427])","tensor([4.6750, 0.0000, 0.0759])","tensor([4.6933, 0.0000, 0.0674])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_45
46,"{'out_layer': (0.5, 48000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 48000.0, 1.0, -18)]}",100364571,50,0.63506,0.7226,0.6788,48,"tensor([nan, nan])","tensor([90.6359,  0.0000,  1.3449])","tensor([4.6475, 0.0000, 0.0687])","tensor([4.6674, 0.0000, 0.0623])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_46
47,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.66454,0.7378,0.7202,16,"tensor([nan, nan])","tensor([54.0887,  0.0000,  1.2247])","tensor([3.2316, 0.0000, 0.0669])","tensor([3.3357, 0.0000, 0.0657])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_47
48,"{'out_layer': (0.5, 64000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 32000.0, 1.0, -18)]}",100364571,50,0.67496,0.7716,0.7317,49,"tensor([nan, nan])","tensor([92.5777,  0.0000,  1.2009])","tensor([4.6851, 0.0000, 0.0751])","tensor([4.7102, 0.0000, 0.0724])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_48
49,"{'out_layer': (0.5, 96000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 48000.0, 1.0, -18)]}",100364571,50,0.63546,0.7341,0.6851,48,"tensor([nan, nan])","tensor([90.2930,  0.0000,  1.1408])","tensor([4.6313, 0.0000, 0.0630])","tensor([4.6521, 0.0000, 0.0556])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_49
50,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.65114,0.7246,0.6984,18,"tensor([nan, nan])","tensor([61.3009,  0.0000,  1.0985])","tensor([3.5957, 0.0000, 0.0587])","tensor([3.6746, 0.0000, 0.0516])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_50
51,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 32000.0, 1.0, -18)]}",100364571,50,0.65796,0.7673,0.7244,44,"tensor([nan, nan])","tensor([92.0930,  0.0000,  1.2135])","tensor([4.6702, 0.0000, 0.0714])","tensor([4.6994, 0.0000, 0.0638])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_51
52,"{'out_layer': (0.5, 96000.0, 192000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 48000.0, 1.0, -18)]}",100364571,50,0.63926,0.7315,0.7041,15,"tensor([nan, nan])","tensor([66.6038,  0.0000,  1.1155])","tensor([3.8328, 0.0000, 0.0660])","tensor([3.9052, 0.0000, 0.0645])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_52
53,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 64000.0, 1.0, -18)]}",100364571,50,0.64432,0.717,0.6975,16,"tensor([nan, nan])","tensor([55.7131,  0.0000,  1.0884])","tensor([3.3135, 0.0000, 0.0640])","tensor([3.4121, 0.0000, 0.0620])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_53
54,"{'out_layer': (0.5, 16000.0, 16000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 32000.0, 64000.0, 1.0, -18)]}",100364571,50,0.65598,0.7785,0.7543,12,"tensor([nan, nan])","tensor([63.0538,  0.0000,  1.4249])","tensor([3.5504, 0.0000, 0.0913])","tensor([3.6052, 0.0000, 0.0863])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_54
55,"{'out_layer': (0.5, 24000.0, 24000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 48000.0, 96000.0, 1.0, -18)]}",100364571,50,0.68466,0.7768,0.7572,17,"tensor([nan, nan])","tensor([58.9342,  0.0000,  1.3126])","tensor([3.3384, 0.0000, 0.0829])","tensor([3.3947, 0.0000, 0.0804])",0,0,grid_search_16bits_low_thmnist_biograd_quant_1_layers_int_16_16_16_aligned_loss_direct_100364571_exp_16bits_low_th_55
