id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
1,0.93152,0.9448,0.9465,16,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([57.3371,  5.1710])","tensor([57.4596,  5.4969])","tensor([57.3321,  5.5216])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_1,100364571,50
29,0.9304,0.945,0.9416,12,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([57.6455,  5.1574])","tensor([57.8567,  5.5839])","tensor([57.6408,  5.5940])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_301420567_exp_id_29,301420567,50
27,0.68808,0.8091,0.8063,12,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([47.0243,  6.3418])","tensor([47.0565,  5.5800])","tensor([47.5091,  5.7376])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_613427981_exp_id_27,613427981,50
11,0.73938,0.7919,0.7817,1,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([37.3435,  6.0780])","tensor([36.0916,  4.0346])","tensor([36.3779,  4.0415])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_210342476_exp_id_11,210342476,50
13,0.92708,0.9438,0.9379,45,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([60.7356,  5.1541])","tensor([60.6426,  5.3325])","tensor([60.5882,  5.3543])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_712492346_exp_id_13,712492346,50
8,0.9337,0.9455,0.9425,26,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([59.0576,  5.1646])","tensor([59.0334,  5.5151])","tensor([58.9225,  5.5350])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_210342476_exp_id_8,210342476,50
20,0.93186,0.9439,0.9388,31,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([62.2994,  5.1273])","tensor([62.6307,  5.3740])","tensor([62.3528,  5.4244])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_431267089_exp_id_20,431267089,50
0,0.9344,0.9511,0.9468,16,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([57.5805,  5.1725])","tensor([57.5280,  5.3800])","tensor([57.4935,  5.3917])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_100364571_exp_id_0,100364571,50
10,0.68016,0.8481,0.8366,20,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([50.5678,  6.6005])","tensor([50.5050,  4.2931])","tensor([51.0569,  4.4026])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_210342476_exp_id_10,210342476,50
16,0.93336,0.9465,0.9464,44,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([60.5201,  5.1807])","tensor([60.7091,  5.4597])","tensor([60.6206,  5.4895])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_642731685_exp_id_16,642731685,50
34,0.73392,0.8452,0.8327,1,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([38.4765,  5.8674])","tensor([38.2978,  5.9417])","tensor([38.7299,  6.2165])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_980342676_exp_id_34,980342676,50
30,0.69548,0.8154,0.806,46,[100],"('normal', None)",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([46.7175,  6.4076])","tensor([45.9353,  4.8357])","tensor([46.4529,  5.0386])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_301420567_exp_id_30,301420567,50
35,0.7181,0.8472,0.8364,9,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([39.2806,  6.2335])","tensor([37.2451,  3.0677])","tensor([37.7100,  3.1312])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_980342676_exp_id_35,980342676,50
39,0.70732,0.8038,0.7824,5,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,True,"tensor([39.1097,  6.4707])","tensor([38.9905,  7.0109])","tensor([39.5090,  7.2196])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_416302576_exp_id_39,416302576,50
37,0.93154,0.945,0.9424,20,[100],"('random', (-1, 2))",128,8,8,4,16,0.5,"[62.0, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([55.5295,  5.0981])","tensor([55.2813,  5.4175])","tensor([55.0391,  5.3998])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_4_transposed_loss_direct_416302576_exp_id_37,416302576,50
