id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
18,0.9651,0.959,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.3, 0.3]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([25.6326, 15.1411])","tensor([25.6054, 15.1658])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_18,100364571,50
91,0.93888,0.94,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.3, 0.3]",0.003,0,0.001,decay,0,1.0,1.0,0,"tensor([31.2045, 12.0389])","tensor([31.0745, 12.0310])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_91,100364571,50
68,0.95488,0.954,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.003,0,0.001,cosine,0,1.0,1.0,0,"tensor([33.4724, 16.5315])","tensor([33.4354, 16.5125])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_68,100364571,50
85,0.91356,0.9217,45,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.3, 0.3]",0.001,0,0.001,decay,0,1.0,1.0,0,"tensor([29.5576, 11.2581])","tensor([29.4886, 11.2134])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_85,100364571,50
28,0.92324,0.9316,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.001,0,0.003,decay,0,1.0,1.0,0,"tensor([24.5161, 15.7847])","tensor([24.4299, 15.6713])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_28,100364571,50
38,0.936,0.9405,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.6, 0.6]",0.001,0,0.001,cosine,0,1.0,1.0,0,"tensor([33.8952, 17.1900])","tensor([33.8493, 17.0972])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_38,100364571,50
19,0.93838,0.9401,36,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.3, 0.3]",0.003,0,0.001,decay,0,1.0,1.0,0,"tensor([26.7200, 12.7832])","tensor([26.6299, 12.7542])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_19,100364571,50
23,0.95956,0.9566,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.3, 0.3]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([23.0655, 14.2857])","tensor([22.9564, 14.1770])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_23,100364571,50
78,0.96948,0.9623,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.003,0,0.001,none,0,1.0,1.0,0,"tensor([31.9568, 17.6567])","tensor([31.8864, 17.7479])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_78,100364571,50
12,0.9468,0.948,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.3, 0.3]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([25.4241, 14.0497])","tensor([25.3154, 13.9325])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_12,100364571,50
