id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
43,0.73988,0.7706,15,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,cosine,2,False,"tensor([46.5118,  4.9011])","tensor([48.6856,  5.1020])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_43,100364571,50
6,0.9444,0.9577,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,cosine,0,False,"tensor([25.4821,  4.9908])","tensor([25.1041,  5.1159])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_6,100364571,50
21,0.84008,0.9098,18,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,decay,0,False,"tensor([29.3926,  4.8636])","tensor([29.0728,  4.4879])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_21,100364571,50
32,0.82398,0.8956,36,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,decay,2048,False,"tensor([82.1026,  5.2138])","tensor([81.8606,  4.9946])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_32,100364571,50
74,0.85048,0.8853,17,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,none,2048,False,"tensor([32.8912,  5.2001])","tensor([33.9427,  4.8514])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_74,100364571,50
56,0.93318,0.9453,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,none,2048,False,"tensor([38.2896,  5.0491])","tensor([38.1086,  4.8008])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_56,100364571,50
70,0.88734,0.9004,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,cosine,2,False,"tensor([51.6416,  4.9874])","tensor([51.4302,  5.0646])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_70,100364571,50
11,0.94598,0.9535,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,none,2048,False,"tensor([54.9789,  5.0204])","tensor([55.0772,  5.0159])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_11,100364571,50
75,0.81606,0.9001,45,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,decay,0,False,"tensor([37.4469,  4.8941])","tensor([37.3210,  4.4817])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_75,100364571,50
40,0.73988,0.7706,15,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,decay,2,False,"tensor([46.5118,  4.9011])","tensor([48.6856,  5.1020])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_40,100364571,50
42,0.7622,0.8532,22,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,cosine,0,False,"tensor([29.0083,  4.6937])","tensor([31.3490,  5.1910])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_42,100364571,50
78,0.81606,0.9001,45,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,cosine,0,False,"tensor([37.4469,  4.8941])","tensor([37.3210,  4.4817])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_78,100364571,50
52,0.74226,0.766,15,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,cosine,2,False,"tensor([47.1823,  4.9581])","tensor([49.5817,  5.1237])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_52,100364571,50
61,0.88412,0.9017,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,cosine,2,False,"tensor([50.5152,  5.0092])","tensor([50.4170,  5.1229])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_61,100364571,50
80,0.85048,0.8853,17,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,cosine,2048,False,"tensor([32.8912,  5.2001])","tensor([33.9427,  4.8514])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_80,100364571,50
83,0.86094,0.8883,21,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,none,2048,False,"tensor([38.8284,  5.0007])","tensor([39.6621,  4.5717])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_83,100364571,50
63,0.935,0.9465,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,0,False,"tensor([44.3034,  5.0123])","tensor([44.2111,  4.8211])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_63,100364571,50
22,0.86198,0.8819,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,decay,2,False,"tensor([75.9920,  5.0362])","tensor([75.7848,  5.0496])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_22,100364571,50
107,0.78354,0.8191,19,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,cosine,2048,False,"tensor([41.4195,  4.9677])","tensor([43.0249,  4.9237])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_107,100364571,50
31,0.86154,0.8796,48,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,decay,2,False,"tensor([76.4008,  5.0556])","tensor([76.2490,  5.2272])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_31,100364571,50
36,0.7622,0.8532,22,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,none,0,False,"tensor([29.0083,  4.6937])","tensor([31.3490,  5.1910])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_36,100364571,50
9,0.94656,0.9541,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,none,0,False,"tensor([53.6647,  5.0184])","tensor([53.8480,  5.0929])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_9,100364571,50
50,0.85342,0.8751,14,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,decay,2048,False,"tensor([38.4579,  4.9430])","tensor([42.0619,  4.5312])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_50,100364571,50
103,0.66798,0.7266,31,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,decay,2,False,"tensor([68.0863,  4.7561])","tensor([68.8586,  6.6591])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_103,100364571,50
16,0.91806,0.9287,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,cosine,2,False,"tensor([42.3498,  4.9953])","tensor([42.2871,  5.0835])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_16,100364571,50
100,0.66798,0.7266,31,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,none,2,False,"tensor([68.0863,  4.7561])","tensor([68.8586,  6.6591])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_100,100364571,50
98,0.70246,0.7986,18,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,cosine,2048,False,"tensor([46.0498,  5.6176])","tensor([47.6923,  7.9188])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_98,100364571,50
86,0.86094,0.8883,21,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,decay,2048,False,"tensor([38.8284,  5.0007])","tensor([39.6621,  4.5717])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_86,100364571,50
102,0.78542,0.8272,19,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,decay,0,False,"tensor([40.1393,  4.9235])","tensor([41.7617,  4.6065])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_102,100364571,50
8,0.9428,0.954,40,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,cosine,2048,False,"tensor([30.7619,  5.0719])","tensor([30.3360,  4.5248])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_8,100364571,50
84,0.86914,0.8968,24,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,decay,0,False,"tensor([45.9395,  5.0176])","tensor([46.8836,  4.8628])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_84,100364571,50
54,0.9211,0.9441,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,none,0,False,"tensor([33.6683,  4.9652])","tensor([33.5851,  4.8481])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_54,100364571,50
25,0.86198,0.8819,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,cosine,2,False,"tensor([75.9920,  5.0362])","tensor([75.7848,  5.0496])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_25,100364571,50
68,0.93926,0.9458,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,decay,2048,False,"tensor([42.7976,  5.0118])","tensor([42.9094,  4.7978])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_68,100364571,50
106,0.66798,0.7266,31,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,cosine,2,False,"tensor([68.0863,  4.7561])","tensor([68.8586,  6.6591])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_106,100364571,50
30,0.86454,0.885,12,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,decay,0,False,"tensor([30.0725,  5.0389])","tensor([31.6228,  4.8306])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_30,100364571,50
15,0.94656,0.9541,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,cosine,0,False,"tensor([53.6647,  5.0184])","tensor([53.8480,  5.0929])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_15,100364571,50
44,0.80484,0.8485,16,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,cosine,2048,False,"tensor([37.9494,  4.7949])","tensor([41.6365,  4.9044])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_44,100364571,50
55,0.88412,0.9017,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,none,2,False,"tensor([50.5152,  5.0092])","tensor([50.4170,  5.1229])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_55,100364571,50
88,0.82956,0.8694,42,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,cosine,2,False,"tensor([66.0506,  5.0325])","tensor([65.8993,  5.1101])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_88,100364571,50
12,0.94656,0.9541,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,decay,0,False,"tensor([53.6647,  5.0184])","tensor([53.8480,  5.0929])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_12,100364571,50
7,0.91874,0.9267,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,cosine,2,False,"tensor([42.2190,  5.0017])","tensor([42.0593,  5.0515])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_7,100364571,50
28,0.86154,0.8796,48,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,none,2,False,"tensor([76.4008,  5.0556])","tensor([76.2490,  5.2272])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_28,100364571,50
27,0.86454,0.885,12,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,none,0,False,"tensor([30.0725,  5.0389])","tensor([31.6228,  4.8306])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_27,100364571,50
1,0.91874,0.9267,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,none,2,False,"tensor([42.2190,  5.0017])","tensor([42.0593,  5.0515])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_1,100364571,50
24,0.84008,0.9098,18,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,cosine,0,False,"tensor([29.3926,  4.8636])","tensor([29.0728,  4.4879])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_24,100364571,50
69,0.935,0.9465,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,cosine,0,False,"tensor([44.3034,  5.0123])","tensor([44.2111,  4.8211])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_69,100364571,50
35,0.82398,0.8956,36,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,cosine,2048,False,"tensor([82.1026,  5.2138])","tensor([81.8606,  4.9946])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_35,100364571,50
92,0.70246,0.7986,18,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,none,2048,False,"tensor([46.0498,  5.6176])","tensor([47.6923,  7.9188])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_92,100364571,50
41,0.80484,0.8485,16,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,decay,2048,False,"tensor([37.9494,  4.7949])","tensor([41.6365,  4.9044])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_41,100364571,50
76,0.83774,0.871,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,decay,2,False,"tensor([67.2959,  5.0409])","tensor([67.0558,  5.1069])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_76,100364571,50
57,0.9211,0.9441,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,decay,0,False,"tensor([33.6683,  4.9652])","tensor([33.5851,  4.8481])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_57,100364571,50
46,0.74226,0.766,15,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,none,2,False,"tensor([47.1823,  4.9581])","tensor([49.5817,  5.1237])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_46,100364571,50
67,0.88734,0.9004,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,decay,2,False,"tensor([51.6416,  4.9874])","tensor([51.4302,  5.0646])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_67,100364571,50
29,0.82398,0.8956,36,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,none,2048,False,"tensor([82.1026,  5.2138])","tensor([81.8606,  4.9946])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_29,100364571,50
81,0.86914,0.8968,24,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,none,0,False,"tensor([45.9395,  5.0176])","tensor([46.8836,  4.8628])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_81,100364571,50
79,0.83774,0.871,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,cosine,2,False,"tensor([67.2959,  5.0409])","tensor([67.0558,  5.1069])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_79,100364571,50
94,0.69322,0.7422,29,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,decay,2,False,"tensor([62.6794,  4.8087])","tensor([63.3897,  4.4931])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_94,100364571,50
87,0.86914,0.8968,24,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,cosine,0,False,"tensor([45.9395,  5.0176])","tensor([46.8836,  4.8628])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_87,100364571,50
33,0.86454,0.885,12,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.0625,cosine,0,False,"tensor([30.0725,  5.0389])","tensor([31.6228,  4.8306])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_33,100364571,50
77,0.85048,0.8853,17,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,decay,2048,False,"tensor([32.8912,  5.2001])","tensor([33.9427,  4.8514])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_77,100364571,50
